TITLE;4 random variables, unit gain, comparison
FOCUS ON;
EXPERIMENT TYPE;FewRandomVariablesUnitGainAndVariance
RESULTS
PARTICULAR
parameters
result 1
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomNormal;RandomNormal
p1;;;;;;;;;0;0
p2;;;;;;;;;1;1
result 2
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomNormal;RandomNormal
p1;;;;;;;;;0;0
p2;;;;;;;;;1;1
result 3
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomNormal;RandomPearson
p1;;;;;;;;;0;1
p2;;;;;;;;;1;0
result 4
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomNormal;RandomPearson
p1;;;;;;;;;0;1
p2;;;;;;;;;1;0
result 5
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomNormal;RandomUniform
p1;;;;;;;;;0;0
p2;;;;;;;;;1;1
result 6
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomNormal;RandomUniform
p1;;;;;;;;;0;0
p2;;;;;;;;;1;1
result 7
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomNormal;RandomWeibull
p1;;;;;;;;;0;1
p2;;;;;;;;;1;1
result 8
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomNormal;RandomWeibull
p1;;;;;;;;;0;1
p2;;;;;;;;;1;1
result 9
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomPearson;RandomPearson
p1;;;;;;;;;1;1
p2;;;;;;;;;0;0
result 10
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomPearson;RandomPearson
p1;;;;;;;;;1;1
p2;;;;;;;;;0;0
result 11
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomPearson;RandomUniform
p1;;;;;;;;;1;0
p2;;;;;;;;;0;1
result 12
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomPearson;RandomUniform
p1;;;;;;;;;1;0
p2;;;;;;;;;0;1
result 13
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomPearson;RandomWeibull
p1;;;;;;;;;1;1
p2;;;;;;;;;0;1
result 14
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomPearson;RandomWeibull
p1;;;;;;;;;1;1
p2;;;;;;;;;0;1
result 15
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomUniform;RandomUniform
p1;;;;;;;;;0;0
p2;;;;;;;;;1;1
result 16
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomUniform;RandomUniform
p1;;;;;;;;;0;0
p2;;;;;;;;;1;1
result 17
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomUniform;RandomWeibull
p1;;;;;;;;;0;1
p2;;;;;;;;;1;1
result 18
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomUniform;RandomWeibull
p1;;;;;;;;;0;1
p2;;;;;;;;;1;1
result 19
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomWeibull;RandomWeibull
p1;;;;;;;;;1;1
p2;;;;;;;;;1;1
result 20
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomWeibull;RandomWeibull
p1;;;;;;;;;1;1
p2;;;;;;;;;1;1
result;1 RandomNormal, RandomNormal;2 RandomNormal, RandomNormal;3 RandomNormal, RandomPearson;4 RandomNormal, RandomPearson;5 RandomNormal, RandomUniform;6 RandomNormal, RandomUniform;7 RandomNormal, RandomWeibull;8 RandomNormal, RandomWeibull;9 RandomPearson, RandomPearson;10 RandomPearson, RandomPearson;11 RandomPearson, RandomUniform;12 RandomPearson, RandomUniform;13 RandomPearson, RandomWeibull;14 RandomPearson, RandomWeibull;15 RandomUniform, RandomUniform;16 RandomUniform, RandomUniform;17 RandomUniform, RandomWeibull;18 RandomUniform, RandomWeibull;19 RandomWeibull, RandomWeibull;20 RandomWeibull, RandomWeibull
distances
D plain;1270.48195918984;1267.70990575585;1359.11566927674;1294.42125701532;899.365771354499;850.373283964739;1281.5258916195;1250.68571897087;1228.40772308552;1549.06235128491;914.160418042572;856.994621558885;1191.90635180151;1200.73954574818;708.537999646667;709.904326427793;1102.40815116965;1092.84757286513;1097.87678813184;1162.66742837015
D PCA;1276.48557167016;1276.42167421046;1375.55157747963;1360.62691115052;1199.77626840968;1045.30163230277;1311.15456519824;1271.88900457779;1238.5303521683;1605.70313237249;1243.46359260496;1088.23108392648;1201.92912671305;1225.45578093895;709.198322024285;713.026157012515;1222.61665499902;1194.53614098429;1098.50739403794;1197.51788695417
D DE (avg);1291.55596666122;1297.94480840122;1400.3313429804;1399.03813818321;1257.17663990668;1124.9780322248;1368.57599999211;1298.70320848107;1260.16188223895;1689.04509364582;1263.73170492768;1093.95636884707;1203.77571896482;1259.0648474328;711.31662620122;720.086612196796;1242.71915971349;1203.54503645796;1098.69808078909;1211.27445165724
D PCA ratio;1.00472546063083;1.00687205204839;1.0120930900691;1.05114691509922;1.33402482796598;1.22922680193951;1.02311984000674;1.01695332831047;1.00824044728191;1.03656455857997;1.36022471336869;1.2698225362803;1.0084090288607;1.02058417687524;1.0009319505488;1.00439753706028;1.10904174075802;1.09304917780305;1.00057438677356;1.02997457203465
D DE (avg) ratio;1.01658741182348;1.02385001687539;1.03032536128849;1.08082135595417;1.39784799460768;1.32292259580375;1.06792692129115;1.0383929301997;1.02584985307132;1.0903661122774;1.38239599963606;1.27650319071682;1.00995830515155;1.04857448219404;1.00392163378102;1.01434318032719;1.12727682428234;1.10129268375699;1.00074807361457;1.04180647199795
weights;RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomNormal (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomPearson (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomUniform (2);RandomNormal (1);RandomWeibull (2);RandomNormal (1);RandomWeibull (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomPearson (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomUniform (2);RandomPearson (1);RandomWeibull (2);RandomPearson (1);RandomWeibull (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomUniform (2);RandomUniform (1);RandomWeibull (2);RandomUniform (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2);RandomWeibull (1);RandomWeibull (2)
W PCA;0.287540984866099;0.213628936588533;0.211623447966203;0.287206630579166;0.242225122419872;0.266277027979075;0.304843934560345;0.186653915040708;0.145934252475864;0.320067573769951;0.244742828766509;0.289255344987676;0.180049540401179;0.192573494651399;0.502533054183844;0.124843910763578;0.847097769507923;0.0578536139357422;0.0436616357681196;0.0513869807882152;0.734979199629513;0.091924285562204;0.0859030479635128;0.08719346684477;0.295366885967089;0.351775687853853;0.147685768258861;0.205171657920198;0.21881304396459;0.413332612813533;0.169906001508646;0.197948341713231;0.311860142432786;0.185781768216806;0.219203847109739;0.283154242240668;0.080741487966699;0.187281835223724;0.503144784737968;0.228831892071609;0.934678706415175;0.0162416432006728;0.0167244393887922;0.03235521099536;0.960558210263852;0.0140682700519275;0.00315006507482642;0.0222234546093936;0.233318559409945;0.397030311205215;0.147127893222027;0.222523236162813;0.380733561302144;0.226327960952104;0.207560368476296;0.185378109269455;0.230864260511801;0.23842272156862;0.271583767554616;0.259129250364964;0.295610653576883;0.242284270346635;0.266430590453688;0.195674485622794;0.000738455712684856;0.511132643994072;0.304685863590343;0.1834430367029;0.00181725574604045;0.426340048508353;0.311304377795095;0.260538317950512;0.182113874042756;0.23477916820848;0.244779881904949;0.338327075843815;0.205148093894102;0.475701944574066;0.224628329375433;0.0945216321563988
W DE (avg);0.541713029499113;0.0871839835899843;4.01711576677778E-15;0.371102986910898;0.0764798815431578;0.358940110134705;0.564580008322127;9.88148010665089E-15;4.37913449699846E-16;0.608218888814077;0.155761415576212;0.23601969560971;0.208454313558747;0.0337553419453382;0.757790344495915;2.19479034888799E-16;1;4.19254217775787E-17;3.22270553643777E-17;2.67179865013464E-17;0.999999999999999;1.51962870459163E-16;9.93245034092735E-17;7.92595690264825E-16;0.69233772875275;0.30766227124724;3.5583337749487E-16;9.93649245573963E-15;0.431641340777895;0.544766340282974;2.09985015384006E-14;0.0235923189391105;0.297355987998864;3.8182901471515E-16;0.261867152260332;0.440776859740804;2.70334896743997E-16;6.64163588477603E-15;0.354004625151817;0.645995374848177;1;2.30046245215932E-16;3.17256190340157E-17;1.52230439827589E-18;1;1.32894851795028E-16;2.21347689085635E-16;4.6011264409588E-17;0.194253682743041;0.497113369163809;0.117923028056431;0.190709920036719;0.745083854215699;0.193444064095417;0.0614720816888141;7.03623031546058E-14;0.118554989496427;0.13702518440121;0.399488727035092;0.344931099067272;0.46368058217423;0.188763990887696;0.347555426938063;1.02292490462074E-14;1.21270253313828E-16;0.762889769663778;0.237110230336222;4.80389929109683E-16;4.66753332127425E-17;0.58319891536251;0.33712021023845;0.0796808743990407;0.181699738610971;0.247334740623774;0.265566031815787;0.305399488949468;0.249665998646153;0.58627538773679;0.164058613617056;4.64208046432859E-16
