TITLE;Differential evolution variants
FOCUS ON;
EXPERIMENT TYPE;DEVariantsOfDistances
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
type;;;;;;;;;RandomNormal;RandomUniform;RandomNormal;RandomNormal;RandomNormal;RandomUniform;RandomWeibull;RandomWeibull;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomWeibull;RandomWeibull;RandomUniform;RandomNormal
p1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
p2;;;;;;;;;15;10;10;10;10;5;0.2;5;5;5;5;5;5;5;5;0.2;5;1;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.29507
PCA;0.059364
PCA
weights;;;;;;;;;0.0007217;4.2603E-05;0.00037001;0.00014979;0.00075173;1.9694E-05;0.93544;6.5095E-09;4.5804E-05;1.2236E-05;3.3146E-05;1.6329E-05;1.474E-05;1.2101E-05;2.1954E-05;0.06228;9.8966E-09;7.0858E-08;6.3867E-07;7.9477E-07;1.3827E-07;3.7571E-08;7.764E-07;1.7287E-06;3.0129E-06;2.4491E-06;1.5023E-06;6.9534E-07;2.6976E-06;1.383E-06;9.7692E-07;1.7691E-06;4.7211E-07;5.4221E-08;6.6734E-06;2.0111E-06;3.8347E-06;1.6259E-06;2.567E-07;5.6652E-07;1.6043E-06;1.36E-06;1.2848E-06;1.1024E-07;2.0887E-06;4.741E-06;3.6734E-06;2.1365E-07;1.2616E-07;2.405E-06;1.5532E-06;7.5042E-07;1.8571E-06;4.4196E-07;2.846E-06;9.5723E-07;6.5788E-06;5.7757E-07;3.2386E-07;1.8496E-06
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;34.683;10.234;2;1;0.5;25;175;Euclidean(MinimumTimesMedian);0.10981;1.3983E-06;0.11332;0.1134;0.085368;2.0178E-07;0.11601;3.7931E-07;0.098707;0.0027034;2.2645E-07;0.11544;0.00027449;0.087588;1.6197E-05;0.11588;3.1103E-09;0.00021325;0.0036712;0.00096465;1.5626E-07;0.0051126;0.00013843;2.3872E-08;4.2261E-08;4.8508E-09;0.00014597;0.00079435;0.00034885;2.4836E-07;1.9481E-07;2.5422E-07;9.8562E-06;8.4654E-07;4.5602E-08;1.2295E-06;0.0013289;3.8349E-07;0.0028273;5.5886E-08;1.3419E-07;2.7573E-05;1.7594E-05;0.00021581;0.00043666;8.7125E-08;3.0754E-09;0.00056124;0.00077917;0.0060958;0.0045297;0.00066151;0.00032185;1.1806E-06;0.010665;8.1404E-08;0.0008553;0.00031861;2.1365E-06;0.00043409
2;36.484;10.765;2;1;0.5;25;175;Euclidean(MinimumTimesMedian);0.12588;3.221E-05;0.1275;0.1268;0.1233;4.683E-07;0.12317;2.1466E-06;0.11111;1.0154E-05;0.0093165;1.3541E-07;4.6098E-07;0.0096823;0.00010132;0.11986;0.0025209;2.9963E-09;0.0093037;6.0018E-09;2.6878E-05;0.00023245;2.0458E-05;0.000674;0.00034365;6.2273E-05;3.3866E-06;6.0577E-07;4.1604E-06;0.013472;1.1094E-06;2.1338E-07;0.032948;0.016728;0.00019303;3.5768E-07;1.0738E-06;9.6356E-09;8.6327E-06;7.2905E-07;0.00042686;6.3115E-08;0.0070701;0.0018029;7.3376E-07;1.6958E-06;1.0428E-07;0.0014223;1.2538E-07;1.1215E-05;0.00085848;3.6496E-05;9.0855E-05;0.034396;3.0111E-07;6.123E-05;0.00042179;1.2163E-08;3.5258E-05;4.6118E-05
3;43.481;12.83;2;1;0.5;25;175;Euclidean(MinimumTimesMedian);0.1402;6.4134E-08;0.13752;0.13979;0.14005;0.00019456;0.13419;0.00049284;0.12225;1.759E-07;0.00093798;2.1899E-07;0.00030925;0.00087841;0.00037261;0.1003;5.8804E-05;0.0092225;1.2694E-05;4.9196E-06;1.5322E-06;0.00089508;5.0126E-07;4.9358E-07;0.010448;0.00011044;0.00062705;0.0001369;1.1501E-05;0.0020999;2.0047E-06;0.003572;4.3248E-06;0.0008119;0.00037249;7.079E-06;3.2701E-08;0.00053054;0.00081578;0.00012908;0.00077606;0.0029146;8.699E-05;0.0030862;7.5404E-07;5.0352E-07;0.00958;1.0943E-06;1.968E-05;0.00027664;5.9287E-07;1.1309E-07;7.6839E-06;4.5862E-06;0.0016257;1.8065E-07;1.2944E-06;0.03424;1.5171E-07;1.6669E-05
4;33.036;9.748;2;1;0.5;25;175;Euclidean(MinimumTimesMedian);0.12426;5.4748E-06;0.14188;0.13522;0.049039;0.00014405;0.12319;4.2404E-05;0.10965;0.00062807;1.748E-06;2.2565E-08;0.00068358;3.4541E-05;1.4401E-05;0.090681;1.5259E-05;0.00020421;2.6252E-05;2.1214E-06;1.6188E-05;4.5623E-05;2.596E-06;0.050663;6.4775E-06;2.7975E-05;0.00018932;1.5308E-06;0.00029931;0.00020302;0.011358;6.7807E-06;0.00082312;2.6599E-05;4.7094E-06;0.006944;3.283E-05;5.9791E-05;0.077467;1.4976E-05;1.413E-05;9.7485E-06;2.8258E-05;1.4538E-06;1.4981E-06;0.00012358;3.5237E-06;0.023455;1.3156E-05;0.035017;0.0057541;1.5143E-05;0.00030445;7.8945E-05;1.2868E-05;0.011019;0.00014149;9.5127E-06;6.3541E-05;2.4529E-05
5;31.939;9.4242;2;1;0.5;25;175;Euclidean(MinimumTimesMedian);0.13045;0.002136;0.13045;0.13011;0.064097;6.5502E-06;0.12482;0.044616;0.10643;1.0676E-06;0.0007185;8.5618E-06;3.7332E-07;5.7672E-05;0.00044351;0.092218;7.5165E-05;0.040831;5.7207E-07;9.2895E-07;0.00019781;6.579E-05;5.2107E-05;1.2352E-07;5.2342E-06;0.0060932;4.0522E-05;3.5289E-05;2.3681E-05;1.1432E-05;0.0031661;9.301E-06;0.00031485;7.1976E-06;0.013434;0.012456;0.0041895;1.0732E-05;0.0014299;2.39E-05;7.5108E-06;2.29E-07;0.004406;0.058702;3.205E-05;2.0235E-05;0.023259;0.00087132;5.5258E-05;5.2908E-06;3.3022E-05;0.0005504;0.0025026;3.8244E-05;4.2488E-05;6.4421E-06;0.00041385;9.0921E-07;8.1376E-06;8.2218E-06
6;14.601;4.3083;2;1;0.5;25;175;Euclidean(MinimumTimesMedian);0.080445;0.0063844;0.079881;0.076971;0.073649;2.2554E-05;0.076156;0.0087267;0.044385;0.0071414;3.8178E-07;0.081412;0.04413;1.1049E-07;8.0423E-09;0.066878;7.4809E-09;0.038098;0.032001;0.0034315;2.1733E-09;8.4031E-06;0.015446;6.5061E-08;0.00017643;3.8233E-08;1.5977E-08;0.0034709;9.5646E-10;7.3432E-08;1.7844E-08;8.2235E-07;0.0040317;2.9926E-05;0.02497;0.072052;6.0716E-07;3.7752E-08;0.02099;0.015544;0.0086895;0.0011222;0.048235;0.00060372;0.0039542;1.0831E-07;1.5508E-05;1.054E-07;0.0013498;0.0026347;0.020224;0.017698;0.00014278;0.0055304;7.4392E-09;0.00042321;0.00035412;0.01259;7.1793E-08;2.0395E-09
7;41.981;12.387;2;1;0.5;25;175;Euclidean(MinimumTimesMedian);0.14809;0.00046423;0.14386;0.15199;0.11568;9.9457E-05;0.14796;2.2162E-05;0.012372;4.3318E-05;1.4625E-05;0.15095;3.3724E-06;0.0079807;4.1907E-06;0.06361;8.7827E-06;4.7335E-06;0.0001512;2.1788E-06;0.0069991;1.4823E-05;0.0027292;0.00093676;4.5375E-05;1.7294E-05;8.9273E-09;5.0407E-07;2.9032E-05;7.3927E-06;0.00036768;0.00028712;3.0554E-06;0.0010545;0.0037675;5.4969E-08;0.00038727;1.467E-05;6.0848E-06;2.0817E-05;0.018238;2.4868E-05;8.2106E-07;0.0003722;8.4016E-06;6.6419E-07;5.7767E-06;0.0069884;1.6177E-05;0.001205;0.0004564;4.9362E-05;3.9105E-05;4.5076E-06;6.7676E-07;1.2506E-05;0.0089829;7.1888E-05;0.00011286;0.0034119
