TITLE;Differential evolution variants
FOCUS ON;
EXPERIMENT TYPE;DEVariantsOfDistances
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
type;;;;;;;;;RandomNormal;RandomUniform;RandomNormal;RandomNormal;RandomNormal;RandomUniform;RandomWeibull;RandomWeibull;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomWeibull;RandomWeibull;RandomUniform;RandomNormal
p1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
p2;;;;;;;;;15;10;10;10;10;5;0.2;5;5;5;5;5;5;5;5;0.2;5;1;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;1.9849
PCA;0.15827
PCA
weights;;;;;;;;;0.038;0.00023199;0.0030562;0.015918;0.017672;5.0152E-05;0.92086;5.581E-07;0.00017863;0.00032544;0.00071132;0.0016629;0.00046229;0.00063759;0.00023214
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;6.2666;12.439;2;1;0.25;25;175;Euclidean(MinimumTimesMedian);0.39534;2.5682E-05;0.052737;0.34636;0.095355;2.9669E-06;0.016862;2.658E-05;1.676E-08;0.09325;3.1929E-06;7.9659E-06;1.7112E-05;1.2323E-05;3.242E-06
2;6.2153;12.337;2;1;0.25;25;175;Euclidean(MinimumTimesMedian);0.39631;1.3928E-07;0.046377;0.34182;0.10504;2.4301E-07;0.016677;1.2515E-07;2.2844E-07;0.093499;3.2205E-05;0.00024045;2.656E-08;1.4725E-08;7.7153E-07
3;5.8088;11.53;2;1;0.25;25;175;Euclidean(MinimumTimesMedian);0.19001;3.2452E-08;7.3786E-10;0.37823;0.31753;8.1403E-08;0.02282;8.9712E-09;1.4191E-08;0.091404;1.8613E-09;4.4805E-11;1.8813E-08;6.705E-10;1.322E-08
4;6.1806;12.268;2;1;0.25;25;175;Euclidean(MinimumTimesMedian);0.35773;3.0027E-07;0.049048;0.36082;0.1181;2.5233E-06;0.015901;6.6268E-07;2.3661E-07;0.098393;2.1476E-06;1.6765E-07;9.2046E-07;3.1078E-07;5.7626E-06
5;5.8291;11.57;2;1;0.25;25;175;Euclidean(MinimumTimesMedian);0.20351;0.00024032;5.1354E-07;0.35605;0.34564;8.1913E-09;0.022141;7.1949E-08;3.2674E-07;0.072402;6.3216E-07;1.4505E-07;5.16E-07;1.9035E-07;3.5489E-06
6;6.2686;12.443;2;1;0.25;25;175;Euclidean(MinimumTimesMedian);0.41672;2.978E-07;0.046663;0.33604;0.094239;1.6763E-05;0.017238;3.8119E-05;5.7065E-06;0.088877;4.0511E-05;1.3809E-05;5.469E-07;2.8415E-05;7.9771E-05
7;5.9847;11.879;2;1;0.25;25;175;Euclidean(MinimumTimesMedian);0.28598;1.8479E-07;0.01825;0.37691;0.16382;1.4386E-06;0.021235;1.0337E-06;2.0464E-06;0.13379;7.5889E-06;7.2454E-07;5.1257E-06;2.9317E-06;5.4354E-07
