TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Standard
pcaRecompositionThreshold;0.95
component;1;2
type;RandomPearson;RandomNormal
p1;27;0
p2;0;1
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;1.0449;1.0009;1.0599;0.14664;0.15541;1280;0.91445;0.78985;0.88429;0.018194;0.016089;1120.2
PCA;1.0449;1.0009;1.0599;0.14664;0.15541;1280;0.91445;0.78985;0.88429;0.018194;0.016089;1120.2
DE00;1.0449;1.0009;1.0605;0.16842;0.17253;1280;1.1706;0.80341;1.0405;0.023737;0.020486;1433.9
DE01;1.0449;1.0009;1.0605;0.16842;0.17253;1280;1.1706;0.80341;1.0405;0.023737;0.020486;1433.9
DE02;1.0449;1.0009;1.0605;0.16842;0.17253;1280;1.1683;0.80341;1.0405;0.023737;0.020486;1431.2
PCA
weights;0.5;0.5
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1;1.0449;2;0.85;0.5;50;50;Manhattan(Average);0.49788;0.50212
2;1;1.0449;2;0.85;0.5;50;50;Manhattan(Average);0.49788;0.50212
3;1;1.0449;2;0.85;0.5;50;50;Manhattan(Average);0.49788;0.50212
4;1;1.0009;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.49826;0.50174
5;1;1.0009;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.49826;0.50174
6;1;1.0009;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.49826;0.50174
7;1.1486;0.16842;2;0.85;0.5;50;50;Manhattan(Minimum);0.74283;0.25717
8;1.1486;0.16842;2;0.85;0.5;50;50;Manhattan(Minimum);0.74283;0.25717
9;1.1486;0.16842;2;0.85;0.5;50;50;Manhattan(Minimum);0.74283;0.25717
10;1.0006;1.0605;2;0.85;0.5;50;50;Manhattan(Median);0.50965;0.49035
11;1.0006;1.0605;2;0.85;0.5;50;50;Manhattan(Median);0.47688;0.52312
12;1.0006;1.0605;2;0.85;0.5;50;50;Manhattan(Median);0.47688;0.52312
13;1.1101;0.17253;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.7423;0.2577
14;1.1101;0.17253;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.7423;0.2577
15;1.1101;0.17253;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.7423;0.2577
16;1;1280;2;0.85;0.5;50;50;Manhattan(Summation);0.49788;0.50212
17;1;1280;2;0.85;0.5;50;50;Manhattan(Summation);0.49788;0.50212
18;1;1280;2;0.85;0.5;50;50;Manhattan(Summation);0.49788;0.50212
19;1.2801;1.1706;2;0.85;0.5;50;50;Euclidean(Average);1.5989E-16;1
20;1.2801;1.1706;2;0.85;0.5;50;50;Euclidean(Average);2.3985E-14;1
21;1.2776;1.1683;2;0.85;0.5;50;50;Euclidean(Average);1;9.9448E-12
22;1.0172;0.80341;2;0.85;0.5;50;50;Euclidean(GeometricAverage);0.99642;0.0035803
23;1.0172;0.80341;2;0.85;0.5;50;50;Euclidean(GeometricAverage);0.99642;0.0035806
24;1.0172;0.80341;2;0.85;0.5;50;50;Euclidean(GeometricAverage);0.99642;0.0035806
25;1.3047;0.023737;2;0.85;0.5;50;50;Euclidean(Minimum);0.75853;0.24147
26;1.3047;0.023737;2;0.85;0.5;50;50;Euclidean(Minimum);0.75853;0.24147
27;1.3047;0.023737;2;0.85;0.5;50;50;Euclidean(Minimum);0.75853;0.24147
28;1.1766;1.0405;2;0.85;0.5;50;50;Euclidean(Median);1;6.2605E-14
29;1.1766;1.0405;2;0.85;0.5;50;50;Euclidean(Median);1;8.8676E-15
30;1.1766;1.0405;2;0.85;0.5;50;50;Euclidean(Median);1;1.522E-13
31;1.2733;0.020486;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.75849;0.24151
32;1.2733;0.020486;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.75849;0.24151
33;1.2733;0.020486;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.75849;0.24151
34;1.2801;1433.9;2;0.85;0.5;50;50;Euclidean(Summation);5.8316E-14;1
35;1.2801;1433.9;2;0.85;0.5;50;50;Euclidean(Summation);8.0395E-09;1
36;1.2776;1431.2;2;0.85;0.5;50;50;Euclidean(Summation);1;1.9929E-16
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1;1.0449;2;0.85;0.5;50;50;Manhattan(Average);0.49788;0.50212
2;1;1.0449;2;0.85;0.5;50;50;Manhattan(Average);0.49788;0.50212
3;1;1280;2;0.85;0.5;50;50;Manhattan(Summation);0.49788;0.50212
4;1;1.0449;2;0.85;0.5;50;50;Manhattan(Average);0.49788;0.50212
5;1;1280;2;0.85;0.5;50;50;Manhattan(Summation);0.49788;0.50212
