TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Standard
pcaRecompositionThreshold;0.95
component;1;2
type;RandomUniform;RandomNormal
p1;0;0
p2;27;1
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;1.0351;0.98715;1.0419;0.23152;0.24122;1268;0.90619;0.77011;0.84558;0.039589;0.033476;1110.1
PCA;1.0351;0.98715;1.0419;0.23152;0.24122;1268;0.90619;0.77011;0.84558;0.039589;0.033476;1110.1
DE00;1.0356;0.98727;1.0492;0.24886;0.25167;1268.6;1.1699;0.77987;1.0627;0.048936;0.041181;1433.1
DE01;1.0356;0.98727;1.0492;0.24886;0.25167;1268.6;1.1402;0.77987;1.0627;0.048936;0.041181;1433.1
DE02;1.0356;0.98727;1.0492;0.24886;0.25167;1268.6;1.1699;0.77987;1.0627;0.048936;0.041181;1433.1
PCA
weights;0.5;0.5
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.0004;1.0356;2;0.85;0.5;50;50;Manhattan(Average);0.55752;0.44248
2;1.0004;1.0356;2;0.85;0.5;50;50;Manhattan(Average);0.55752;0.44248
3;1.0004;1.0356;2;0.85;0.5;50;50;Manhattan(Average);0.55752;0.44248
4;1.0001;0.98727;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.52147;0.47853
5;1.0001;0.98727;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.52147;0.47853
6;1.0001;0.98727;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.52147;0.47853
7;1.0749;0.24886;2;0.85;0.5;50;50;Manhattan(Minimum);0.24068;0.75932
8;1.0749;0.24886;2;0.85;0.5;50;50;Manhattan(Minimum);0.24068;0.75932
9;1.0749;0.24886;2;0.85;0.5;50;50;Manhattan(Minimum);0.24068;0.75932
10;1.007;1.0492;2;0.85;0.5;50;50;Manhattan(Median);0.41704;0.58296
11;1.007;1.0492;2;0.85;0.5;50;50;Manhattan(Median);0.41704;0.58296
12;1.007;1.0492;2;0.85;0.5;50;50;Manhattan(Median);0.41704;0.58296
13;1.0433;0.25167;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.24069;0.75931
14;1.0433;0.25167;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.24069;0.75931
15;1.0433;0.25167;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.24068;0.75932
