TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2
type;RandomUniform;RandomNormal
p1;0;0
p2;9;1
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;1.4011;1.3202;1.4169;0.22094;0.31306;1716.3;1.8049;1.4349;1.6015;0.04847;0.077622;2211
PCA;1.6247;1.4591;1.6725;0.13553;0.22668;1990.3;2.9757;1.9991;2.7275;0.015262;0.041628;3645.3
DE00;1.6646;1.4631;1.7331;0.24764;0.36945;2039.2;3.2702;2.1268;3.0035;0.059841;0.11345;4006
DE01;1.6646;1.4631;1.7331;0.24764;0.36945;2039.2;3.2702;2.1268;3.0035;0.059841;0.11345;4006
DE02;1.6646;1.4631;1.7331;0.24764;0.36945;2039.2;3.2702;2.1268;3.0035;0.059841;0.11345;4006
PCA
weights;0.90793;0.092073
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.1881;1.6646;2;0.85;0.5;50;50;Manhattan(Average);1;5.9707E-15
2;1.1881;1.6646;2;0.85;0.5;50;50;Manhattan(Average);1;3.648E-14
3;1.1881;1.6646;2;0.85;0.5;50;50;Manhattan(Average);1;9.5387E-14
4;1.1083;1.4631;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.96106;0.03894
5;1.1083;1.4631;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.96106;0.03894
6;1.1083;1.4631;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.96106;0.03894
7;1.1208;0.24764;2;0.85;0.5;50;50;Manhattan(Minimum);0.62997;0.37003
8;1.1208;0.24764;2;0.85;0.5;50;50;Manhattan(Minimum);0.62997;0.37003
9;1.1208;0.24764;2;0.85;0.5;50;50;Manhattan(Minimum);0.62997;0.37003
10;1.2231;1.7331;2;0.85;0.5;50;50;Manhattan(Median);1;3.9414E-14
11;1.2231;1.7331;2;0.85;0.5;50;50;Manhattan(Median);1;2.1627E-13
12;1.2231;1.7331;2;0.85;0.5;50;50;Manhattan(Median);1;1.6037E-15
13;1.1801;0.36945;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.62997;0.37003
14;1.1801;0.36945;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.62997;0.37003
15;1.1801;0.36945;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.62997;0.37003
16;1.1881;2039.2;2;0.85;0.5;50;50;Manhattan(Summation);1;5.9826E-14
17;1.1881;2039.2;2;0.85;0.5;50;50;Manhattan(Summation);1;3.3401E-15
18;1.1881;2039.2;2;0.85;0.5;50;50;Manhattan(Summation);1;1.0018E-15
19;1.8119;3.2702;2;0.85;0.5;50;50;Euclidean(Average);1;4.1446E-16
20;1.8119;3.2702;2;0.85;0.5;50;50;Euclidean(Average);1;5.4647E-14
21;1.8119;3.2702;2;0.85;0.5;50;50;Euclidean(Average);1;1.7135E-14
22;1.4822;2.1268;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;9.8758E-15
23;1.4822;2.1268;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;2.0705E-15
24;1.4822;2.1268;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;7.7785E-16
25;1.2346;0.059841;2;0.85;0.5;50;50;Euclidean(Minimum);0.61731;0.38269
26;1.2346;0.059841;2;0.85;0.5;50;50;Euclidean(Minimum);0.61731;0.38269
27;1.2346;0.059841;2;0.85;0.5;50;50;Euclidean(Minimum);0.61731;0.38269
28;1.8755;3.0035;2;0.85;0.5;50;50;Euclidean(Median);1;9.3781E-16
29;1.8755;3.0035;2;0.85;0.5;50;50;Euclidean(Median);1;7.0138E-15
30;1.8755;3.0035;2;0.85;0.5;50;50;Euclidean(Median);1;1.5869E-15
31;1.4615;0.11345;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.61731;0.38269
32;1.4615;0.11345;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.61731;0.38269
33;1.4615;0.11345;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.61731;0.38269
34;1.8119;4006;2;0.85;0.5;50;50;Euclidean(Summation);1;5.0806E-15
35;1.8119;4006;2;0.85;0.5;50;50;Euclidean(Summation);1;1.284E-13
36;1.8119;4006;2;0.85;0.5;50;50;Euclidean(Summation);1;1.5547E-14
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.1083;1.4631;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.96106;0.03894
2;1.1083;1.4631;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.96106;0.03894
3;1.1083;1.4631;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.96106;0.03894
4;1.1208;0.24764;2;0.85;0.5;50;50;Manhattan(Minimum);0.62997;0.37003
5;1.1208;0.24764;2;0.85;0.5;50;50;Manhattan(Minimum);0.62997;0.37003
6;1.1208;0.24764;2;0.85;0.5;50;50;Manhattan(Minimum);0.62997;0.37003
7;1.1801;0.36945;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.62997;0.37003
8;1.1801;0.36945;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.62997;0.37003
9;1.1801;0.36945;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.62997;0.37003
10;1.1881;1.6646;2;0.85;0.5;50;50;Manhattan(Average);1;9.5387E-14
11;1.1881;2039.2;2;0.85;0.5;50;50;Manhattan(Summation);1;5.9826E-14
12;1.1881;1.6646;2;0.85;0.5;50;50;Manhattan(Average);1;3.648E-14
13;1.1881;1.6646;2;0.85;0.5;50;50;Manhattan(Average);1;5.9707E-15
