TITLE;6 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2;3;4
type;RandomNormal;RandomNormal;RandomNormal;RandomPearson
p1;0;0;0;1
p2;1;1;1;0
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;1.1628;1.128;1.1449;0.41732;0.47781;1424.4;0.7895;0.68971;0.71531;0.099604;0.071248;967.14
PCA;1.2164;1.1391;1.1445;0.28672;0.32814;1490.1;1.1325;0.82477;0.83626;0.044573;0.037275;1387.3
DE00;1.2682;1.171;1.2644;0.49782;0.55218;1553.5;2.1522;1.0572;1.4533;0.15213;0.11138;2636.4
DE01;1.2682;1.171;1.2305;0.49807;0.55458;1553.5;2.1521;1.0572;1.2022;0.15267;0.11399;2636.4
DE02;1.2682;1.171;1.2259;0.49802;0.55285;1553.5;2.1522;1.0572;1.4531;0.15214;0.11658;2636.4
PCA
weights;0.095308;0.080648;0.013797;0.17025;0.35004;0.28996
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.0906;1.2682;2;0.85;0.5;50;50;Manhattan(Average);0.12146;6.5114E-07;7.4222E-08;8.5584E-07;0.76999;0.10855
2;1.0906;1.2682;2;0.85;0.5;50;50;Manhattan(Average);0.12148;1.1012E-06;5.3558E-08;4.0633E-06;0.77002;0.1085
3;1.0906;1.2682;2;0.85;0.5;50;50;Manhattan(Average);0.12129;3.4641E-07;1.7688E-08;7.124E-07;0.77012;0.10859
4;1.0381;1.171;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.26064;0.15548;5.2142E-08;0.041544;0.4233;0.11904
5;1.0381;1.171;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.26045;0.15587;1.157E-07;0.041436;0.4232;0.11904
6;1.0381;1.171;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.26049;0.15596;1.1005E-07;0.041426;0.42312;0.119
7;1.1929;0.49782;2;0.85;0.5;50;50;Manhattan(Minimum);0.22839;0.33755;0.22536;0.018056;0.027626;0.16301
8;1.1935;0.49807;2;0.85;0.5;50;50;Manhattan(Minimum);0.24123;0.34053;0.22564;0.0096605;0.028536;0.1544
9;1.1934;0.49802;2;0.85;0.5;50;50;Manhattan(Minimum);0.25995;0.30712;0.26825;0.0010915;0.022227;0.14136
10;1.1043;1.2644;2;0.85;0.5;50;50;Manhattan(Median);8.7792E-05;0.0049695;0.00010388;0.0013352;0.85775;0.13576
11;1.0747;1.2305;2;0.85;0.5;50;50;Manhattan(Median);0.0014074;0.23075;9.4723E-07;0.2625;0.37203;0.13331
12;1.0707;1.2259;2;0.85;0.5;50;50;Manhattan(Median);0.046861;0.23592;1.7464E-06;0.25736;0.31655;0.1433
