TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2
type;RandomUniform;RandomUniform
p1;0;0
p2;81;1
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;3.4839;3.1374;3.5467;0.29304;1.0393;4267.7;13.87;9.5627;12.467;0.072358;0.90207;16991
PCA;4.8813;4.3403;4.9932;0.043062;0.21502;5979.6;27.73;18.838;24.933;0.0018541;0.046227;33969
DE00;4.8813;4.3403;4.9932;0.29368;1.0393;5979.6;27.73;18.838;24.933;0.077859;1.0517;33969
DE01;4.8813;4.3403;4.9932;0.29368;1.0393;5979.6;27.73;18.838;24.933;0.077859;1.0517;33969
DE02;4.8813;4.3403;4.9932;0.29368;1.0393;5979.6;27.73;18.838;24.933;0.077859;1.0517;33969
PCA
weights;1;1.501E-06
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.4011;4.8813;2;0.85;0.5;50;50;Manhattan(Average);1;1.5489E-14
2;1.4011;4.8813;2;0.85;0.5;50;50;Manhattan(Average);1;9.8709E-16
3;1.4011;4.8813;2;0.85;0.5;50;50;Manhattan(Average);1;2.8714E-14
4;1.3834;4.3403;2;0.85;0.5;50;50;Manhattan(GeometricAverage);1;1.202E-15
5;1.3834;4.3403;2;0.85;0.5;50;50;Manhattan(GeometricAverage);1;2.3792E-14
6;1.3834;4.3403;2;0.85;0.5;50;50;Manhattan(GeometricAverage);1;1.2503E-13
7;1.0022;0.29368;2;0.85;0.5;50;50;Manhattan(Minimum);0.49776;0.50224
8;1.0022;0.29368;2;0.85;0.5;50;50;Manhattan(Minimum);0.49777;0.50223
9;1.0022;0.29368;2;0.85;0.5;50;50;Manhattan(Minimum);0.49776;0.50224
10;1.4079;4.9932;2;0.85;0.5;50;50;Manhattan(Median);1;7.2237E-14
11;1.4079;4.9932;2;0.85;0.5;50;50;Manhattan(Median);1;2.1984E-15
12;1.4079;4.9932;2;0.85;0.5;50;50;Manhattan(Median);1;5.689E-14
13;1;1.0393;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.50149;0.49851
14;1;1.0393;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.50149;0.49851
15;1;1.0393;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.50149;0.49851
16;1.4011;5979.6;2;0.85;0.5;50;50;Manhattan(Summation);1;4.8065E-15
17;1.4011;5979.6;2;0.85;0.5;50;50;Manhattan(Summation);1;1.6056E-16
18;1.4011;5979.6;2;0.85;0.5;50;50;Manhattan(Summation);1;1.7938E-14
19;1.9992;27.73;2;0.85;0.5;50;50;Euclidean(Average);1;9.9857E-14
20;1.9992;27.73;2;0.85;0.5;50;50;Euclidean(Average);1;3.1376E-14
21;1.9992;27.73;2;0.85;0.5;50;50;Euclidean(Average);1;2.9128E-14
22;1.9699;18.838;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;1.9577E-16
23;1.9699;18.838;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;5.2753E-15
24;1.9699;18.838;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;3.7825E-15
25;1.076;0.077859;2;0.85;0.5;50;50;Euclidean(Minimum);0.54174;0.45826
26;1.076;0.077859;2;0.85;0.5;50;50;Euclidean(Minimum);0.54174;0.45826
27;1.076;0.077859;2;0.85;0.5;50;50;Euclidean(Minimum);0.54174;0.45826
28;1.9999;24.933;2;0.85;0.5;50;50;Euclidean(Median);1;6.329E-14
29;1.9999;24.933;2;0.85;0.5;50;50;Euclidean(Median);1;1.0494E-13
30;1.9999;24.933;2;0.85;0.5;50;50;Euclidean(Median);1;3.606E-15
31;1.1658;1.0517;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.54174;0.45826
32;1.1658;1.0517;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.54174;0.45826
33;1.1658;1.0517;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.54174;0.45826
34;1.9992;33969;2;0.85;0.5;50;50;Euclidean(Summation);1;1.5708E-15
35;1.9992;33969;2;0.85;0.5;50;50;Euclidean(Summation);1;1.4279E-15
36;1.9992;33969;2;0.85;0.5;50;50;Euclidean(Summation);1;1.6683E-13
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1;1.0393;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.50149;0.49851
2;1;1.0393;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.50149;0.49851
3;1;1.0393;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.50149;0.49851
4;1.0022;0.29368;2;0.85;0.5;50;50;Manhattan(Minimum);0.49777;0.50223
5;1.0022;0.29368;2;0.85;0.5;50;50;Manhattan(Minimum);0.49776;0.50224
6;1.0022;0.29368;2;0.85;0.5;50;50;Manhattan(Minimum);0.49776;0.50224
7;1.076;0.077859;2;0.85;0.5;50;50;Euclidean(Minimum);0.54174;0.45826
8;1.076;0.077859;2;0.85;0.5;50;50;Euclidean(Minimum);0.54174;0.45826
9;1.076;0.077859;2;0.85;0.5;50;50;Euclidean(Minimum);0.54174;0.45826
10;1.1658;1.0517;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.54174;0.45826
11;1.1658;1.0517;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.54174;0.45826
12;1.1658;1.0517;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.54174;0.45826
13;1.3834;4.3403;2;0.85;0.5;50;50;Manhattan(GeometricAverage);1;1.2503E-13
14;1.3834;4.3403;2;0.85;0.5;50;50;Manhattan(GeometricAverage);1;2.3792E-14
15;1.3834;4.3403;2;0.85;0.5;50;50;Manhattan(GeometricAverage);1;1.202E-15
16;1.4011;4.8813;2;0.85;0.5;50;50;Manhattan(Average);1;2.8714E-14
17;1.4011;5979.6;2;0.85;0.5;50;50;Manhattan(Summation);1;1.7938E-14
18;1.4011;4.8813;2;0.85;0.5;50;50;Manhattan(Average);1;1.5489E-14
19;1.4011;5979.6;2;0.85;0.5;50;50;Manhattan(Summation);1;4.8065E-15
20;1.4011;4.8813;2;0.85;0.5;50;50;Manhattan(Average);1;9.8709E-16
21;1.4011;5979.6;2;0.85;0.5;50;50;Manhattan(Summation);1;1.6056E-16
22;1.4079;4.9932;2;0.85;0.5;50;50;Manhattan(Median);1;7.2237E-14
23;1.4079;4.9932;2;0.85;0.5;50;50;Manhattan(Median);1;5.689E-14
24;1.4079;4.9932;2;0.85;0.5;50;50;Manhattan(Median);1;2.1984E-15
25;1.9699;18.838;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;5.2753E-15
26;1.9699;18.838;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;3.7825E-15
27;1.9699;18.838;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;1.9577E-16
