TITLE;6 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2
type;RandomPearson;RandomNormal
p1;3;0
p2;0;1
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;1.1785;1.1582;1.1638;0.58857;0.68496;1443.7;0.76145;0.69547;0.68444;0.16691;0.11424;932.78
PCA;1.3907;1.3092;1.3134;0.50877;0.66821;1703.6;1.7516;1.2185;1.255;0.12133;0.15227;2145.7
DE00;1.5091;1.3364;1.4262;0.63838;0.7515;1848.6;2.8216;1.6873;2.0309;0.2156;0.20651;3456.6
DE01;1.509;1.3364;1.4262;0.6386;0.75111;1848.6;2.8217;1.6872;2.0309;0.21002;0.19136;3456.5
DE02;1.5091;1.3364;1.4261;0.63852;0.75169;1848.6;2.8217;1.6873;2.0309;0.21615;0.18679;3456.5
PCA
weights;0.60198;0.056662;0.10909;0.087741;0.057253;0.087274
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.2804;1.5091;2;0.85;0.5;50;50;Manhattan(Average);0.99999;6.9321E-07;8.8736E-06;2.5712E-07;1.6623E-06;2.2854E-06
2;1.2804;1.509;2;0.85;0.5;50;50;Manhattan(Average);0.99992;4.54E-06;2.6225E-05;2.3254E-05;8.0703E-06;2.2608E-05
3;1.2804;1.5091;2;0.85;0.5;50;50;Manhattan(Average);0.99997;1.5159E-06;1.2857E-05;4.8805E-06;8.1004E-07;6.2067E-06
4;1.1539;1.3364;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.81255;8.0984E-06;0.10823;0.045511;1.8425E-07;0.033702
5;1.1539;1.3364;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.8126;1.0342E-08;0.10799;0.045393;1.3267E-08;0.034015
6;1.1539;1.3364;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.81264;2.1672E-07;0.10808;0.045326;9.6777E-07;0.033953
7;1.0846;0.63838;2;0.85;0.5;50;50;Manhattan(Minimum);0.14096;0.28779;0.15685;0.20015;0.082386;0.13187
8;1.085;0.6386;2;0.85;0.5;50;50;Manhattan(Minimum);0.14142;0.2887;0.15292;0.20004;0.08889;0.12803
9;1.0849;0.63852;2;0.85;0.5;50;50;Manhattan(Minimum);0.14205;0.29709;0.14076;0.19408;0.10888;0.11714
10;1.2255;1.4262;2;0.85;0.5;50;50;Manhattan(Median);0.99813;9.2561E-05;6.1567E-06;0.0017634;7.1319E-06;8.7012E-07
