TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2
type;RandomPearson;RandomPearson
p1;3;1
p2;0;0
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;1.3489;1.2618;1.3405;0.21428;0.28724;1652.5;1.6732;1.3041;1.4345;0.033221;0.047657;2049.7
PCA;1.4256;1.3222;1.4177;0.20059;0.28439;1746.4;2.0226;1.5023;1.7374;0.030242;0.052541;2477.7
DE00;1.4904;1.34;1.4822;0.21488;0.29032;1825.7;2.6446;1.7195;2.1948;0.036215;0.054117;3239.7
DE01;1.4904;1.34;1.4822;0.21488;0.29032;1825.7;2.6446;1.7195;2.1948;0.036215;0.054117;3239.7
DE02;1.4904;1.34;1.4822;0.21488;0.29032;1825.7;2.6446;1.7195;2.1948;0.036215;0.054117;3239.7
PCA
weights;0.71539;0.28461
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.1049;1.4904;2;0.85;0.5;50;50;Manhattan(Average);0.99975;0.00025333
2;1.1049;1.4904;2;0.85;0.5;50;50;Manhattan(Average);0.99975;0.00025333
3;1.1049;1.4904;2;0.85;0.5;50;50;Manhattan(Average);0.99975;0.00025333
4;1.0619;1.34;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.88138;0.11862
5;1.0619;1.34;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.88138;0.11862
6;1.0619;1.34;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.88138;0.11862
7;1.0028;0.21488;2;0.85;0.5;50;50;Manhattan(Minimum);0.48702;0.51298
8;1.0028;0.21488;2;0.85;0.5;50;50;Manhattan(Minimum);0.48702;0.51298
9;1.0028;0.21488;2;0.85;0.5;50;50;Manhattan(Minimum);0.48702;0.51298
10;1.1057;1.4822;2;0.85;0.5;50;50;Manhattan(Median);0.99909;0.00090894
11;1.1057;1.4822;2;0.85;0.5;50;50;Manhattan(Median);0.99909;0.00090894
12;1.1057;1.4822;2;0.85;0.5;50;50;Manhattan(Median);0.99909;0.00090894
13;1.0107;0.29032;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.6723;0.3277
14;1.0107;0.29032;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.6723;0.3277
15;1.0107;0.29032;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.6723;0.3277
