TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2
type;RandomNormal;RandomPearson
p1;0;1
p2;3;0
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;1.3546;1.2566;1.338;0.11137;0.14902;1659.4;1.7395;1.3179;1.5023;0.012213;0.018347;2130.9
PCA;1.4794;1.3489;1.4433;0.074932;0.10815;1812.3;2.3177;1.616;1.8107;0.0053214;0.0096358;2839.2
DE00;1.5474;1.3647;1.5088;0.15114;0.15862;1895.6;2.8779;1.8222;2.2766;0.022034;0.020224;3525.4
DE01;1.5474;1.3647;1.5088;0.15114;0.15862;1895.6;2.8779;1.8222;2.2766;0.022034;0.020224;3525.4
DE02;1.5474;1.3647;1.5088;0.15114;0.15862;1895.6;2.8779;1.8222;2.2766;0.022034;0.020224;3525.4
PCA
weights;0.78246;0.21754
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.1423;1.5474;2;0.85;0.5;50;50;Manhattan(Average);1;1.1349E-14
2;1.1423;1.5474;2;0.85;0.5;50;50;Manhattan(Average);1;7.1142E-17
3;1.1423;1.5474;2;0.85;0.5;50;50;Manhattan(Average);1;8.8282E-15
4;1.086;1.3647;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.91998;0.080024
5;1.086;1.3647;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.91998;0.080024
6;1.086;1.3647;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.91998;0.080024
7;1.357;0.15114;2;0.85;0.5;50;50;Manhattan(Minimum);0.065713;0.93429
8;1.357;0.15114;2;0.85;0.5;50;50;Manhattan(Minimum);0.065713;0.93429
9;1.357;0.15114;2;0.85;0.5;50;50;Manhattan(Minimum);0.065713;0.93429
10;1.1277;1.5088;2;0.85;0.5;50;50;Manhattan(Median);1;4.9002E-14
11;1.1277;1.5088;2;0.85;0.5;50;50;Manhattan(Median);1;5.0715E-14
12;1.1277;1.5088;2;0.85;0.5;50;50;Manhattan(Median);1;1.2417E-12
13;1.0644;0.15862;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.32663;0.67337
14;1.0644;0.15862;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.32663;0.67337
15;1.0644;0.15862;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.32663;0.67337
16;1.1423;1895.6;2;0.85;0.5;50;50;Manhattan(Summation);1;8.1599E-16
17;1.1423;1895.6;2;0.85;0.5;50;50;Manhattan(Summation);1;8.4081E-14
18;1.1423;1895.6;2;0.85;0.5;50;50;Manhattan(Summation);1;3.6949E-14
19;1.6545;2.8779;2;0.85;0.5;50;50;Euclidean(Average);1;1.6731E-14
20;1.6545;2.8779;2;0.85;0.5;50;50;Euclidean(Average);1;3.2357E-15
21;1.6545;2.8779;2;0.85;0.5;50;50;Euclidean(Average);1;2.9465E-13
22;1.3827;1.8222;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;1.7475E-14
23;1.3827;1.8222;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;1.0018E-13
24;1.3827;1.8222;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;1.0877E-14
25;1.8042;0.022034;2;0.85;0.5;50;50;Euclidean(Minimum);0.097801;0.9022
26;1.8042;0.022034;2;0.85;0.5;50;50;Euclidean(Minimum);0.097802;0.9022
27;1.8042;0.022034;2;0.85;0.5;50;50;Euclidean(Minimum);0.097802;0.9022
28;1.5154;2.2766;2;0.85;0.5;50;50;Euclidean(Median);1;1.7033E-15
29;1.5154;2.2766;2;0.85;0.5;50;50;Euclidean(Median);1;7.8673E-14
30;1.5154;2.2766;2;0.85;0.5;50;50;Euclidean(Median);1;3.5745E-16
31;1.1023;0.020224;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.35779;0.64221
32;1.1023;0.020224;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.35779;0.64221
33;1.1023;0.020224;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.35779;0.64221
34;1.6545;3525.4;2;0.85;0.5;50;50;Euclidean(Summation);1;1.7993E-18
35;1.6545;3525.4;2;0.85;0.5;50;50;Euclidean(Summation);1;7.9487E-14
36;1.6545;3525.4;2;0.85;0.5;50;50;Euclidean(Summation);1;1.4944E-12
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.0644;0.15862;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.32663;0.67337
2;1.0644;0.15862;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.32663;0.67337
3;1.0644;0.15862;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.32663;0.67337
4;1.086;1.3647;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.91998;0.080024
5;1.086;1.3647;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.91998;0.080024
6;1.086;1.3647;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.91998;0.080024
7;1.1023;0.020224;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.35779;0.64221
8;1.1023;0.020224;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.35779;0.64221
9;1.1023;0.020224;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.35779;0.64221
10;1.1277;1.5088;2;0.85;0.5;50;50;Manhattan(Median);1;1.2417E-12
11;1.1277;1.5088;2;0.85;0.5;50;50;Manhattan(Median);1;5.0715E-14
12;1.1277;1.5088;2;0.85;0.5;50;50;Manhattan(Median);1;4.9002E-14
13;1.1423;1895.6;2;0.85;0.5;50;50;Manhattan(Summation);1;8.4081E-14
14;1.1423;1895.6;2;0.85;0.5;50;50;Manhattan(Summation);1;3.6949E-14
15;1.1423;1.5474;2;0.85;0.5;50;50;Manhattan(Average);1;1.1349E-14
16;1.1423;1.5474;2;0.85;0.5;50;50;Manhattan(Average);1;8.8282E-15
17;1.1423;1.5474;2;0.85;0.5;50;50;Manhattan(Average);1;7.1142E-17
18;1.1423;1895.6;2;0.85;0.5;50;50;Manhattan(Summation);1;8.1599E-16
19;1.357;0.15114;2;0.85;0.5;50;50;Manhattan(Minimum);0.065713;0.93429
20;1.357;0.15114;2;0.85;0.5;50;50;Manhattan(Minimum);0.065713;0.93429
21;1.357;0.15114;2;0.85;0.5;50;50;Manhattan(Minimum);0.065713;0.93429
22;1.3827;1.8222;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;1.0018E-13
23;1.3827;1.8222;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;1.7475E-14
24;1.3827;1.8222;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;1.0877E-14
25;1.5154;2.2766;2;0.85;0.5;50;50;Euclidean(Median);1;7.8673E-14
26;1.5154;2.2766;2;0.85;0.5;50;50;Euclidean(Median);1;1.7033E-15
27;1.5154;2.2766;2;0.85;0.5;50;50;Euclidean(Median);1;3.5745E-16
28;1.6545;3525.4;2;0.85;0.5;50;50;Euclidean(Summation);1;1.4944E-12
29;1.6545;2.8779;2;0.85;0.5;50;50;Euclidean(Average);1;2.9465E-13
30;1.6545;3525.4;2;0.85;0.5;50;50;Euclidean(Summation);1;7.9487E-14
