TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2
type;RandomUniform;RandomUniform
p1;0;0
p2;1;1
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;0.543;0.51958;0.55521;0.090928;0.050483;665.18;0.24771;0.21298;0.24615;0.0080128;0.0019723;303.45
PCA;0.54357;0.51988;0.5557;0.094013;0.052243;665.88;0.24913;0.21352;0.2472;0.0086016;0.0021263;305.18
DE00;0.54418;0.51989;0.55684;0.10238;0.05602;666.62;0.32877;0.22048;0.29264;0.0086348;0.0021358;402.74
DE01;0.54418;0.51989;0.55684;0.10238;0.05602;666.62;0.32877;0.22048;0.29264;0.0086348;0.0021358;402.74
DE02;0.54418;0.51989;0.55684;0.10238;0.05602;666.62;0.32877;0.22048;0.29264;0.0086348;0.0021358;402.74
PCA
weights;0.46318;0.53682
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.0022;0.54418;2;0.85;0.5;50;50;Manhattan(Average);0.37083;0.62917
2;1.0022;0.54418;2;0.85;0.5;50;50;Manhattan(Average);0.37083;0.62917
3;1.0022;0.54418;2;0.85;0.5;50;50;Manhattan(Average);0.37083;0.62917
4;1.0006;0.51989;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.45339;0.54661
5;1.0006;0.51989;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.45339;0.54661
6;1.0006;0.51989;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.45339;0.54661
7;1.1259;0.10238;2;0.85;0.5;50;50;Manhattan(Minimum);0.35719;0.64281
8;1.1259;0.10238;2;0.85;0.5;50;50;Manhattan(Minimum);0.35719;0.64281
9;1.1259;0.10238;2;0.85;0.5;50;50;Manhattan(Minimum);0.35719;0.64281
10;1.003;0.55684;2;0.85;0.5;50;50;Manhattan(Median);0.46621;0.53379
11;1.003;0.55684;2;0.85;0.5;50;50;Manhattan(Median);0.46621;0.53379
12;1.003;0.55684;2;0.85;0.5;50;50;Manhattan(Median);0.46621;0.53379
13;1.1097;0.05602;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.35719;0.64281
14;1.1097;0.05602;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.35719;0.64281
15;1.1097;0.05602;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.35719;0.64281
16;1.0022;666.62;2;0.85;0.5;50;50;Manhattan(Summation);0.37083;0.62917
17;1.0022;666.62;2;0.85;0.5;50;50;Manhattan(Summation);0.37083;0.62917
18;1.0022;666.62;2;0.85;0.5;50;50;Manhattan(Summation);0.37083;0.62917
19;1.3272;0.32877;2;0.85;0.5;50;50;Euclidean(Average);4.6747E-14;1
20;1.3272;0.32877;2;0.85;0.5;50;50;Euclidean(Average);9.0224E-14;1
21;1.3272;0.32877;2;0.85;0.5;50;50;Euclidean(Average);4.6091E-15;1
22;1.0352;0.22048;2;0.85;0.5;50;50;Euclidean(GeometricAverage);0.021764;0.97824
23;1.0352;0.22048;2;0.85;0.5;50;50;Euclidean(GeometricAverage);0.021764;0.97824
24;1.0352;0.22048;2;0.85;0.5;50;50;Euclidean(GeometricAverage);0.021764;0.97824
25;1.0776;0.0086348;2;0.85;0.5;50;50;Euclidean(Minimum);0.46111;0.53889
26;1.0776;0.0086348;2;0.85;0.5;50;50;Euclidean(Minimum);0.46111;0.53889
27;1.0776;0.0086348;2;0.85;0.5;50;50;Euclidean(Minimum);0.46111;0.53889
28;1.1889;0.29264;2;0.85;0.5;50;50;Euclidean(Median);2.2586E-14;1
29;1.1889;0.29264;2;0.85;0.5;50;50;Euclidean(Median);1.7504E-14;1
30;1.1889;0.29264;2;0.85;0.5;50;50;Euclidean(Median);5.4123E-13;1
31;1.0829;0.0021358;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.46111;0.53889
32;1.0829;0.0021358;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.46111;0.53889
33;1.0829;0.0021358;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.46111;0.53889
34;1.3272;402.74;2;0.85;0.5;50;50;Euclidean(Summation);1.0277E-12;1
35;1.3272;402.74;2;0.85;0.5;50;50;Euclidean(Summation);6.0188E-14;1
36;1.3272;402.74;2;0.85;0.5;50;50;Euclidean(Summation);1.0345E-13;1
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1.0006;0.51989;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.45339;0.54661
2;1.0006;0.51989;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.45339;0.54661
3;1.0006;0.51989;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.45339;0.54661
4;1.0022;666.62;2;0.85;0.5;50;50;Manhattan(Summation);0.37083;0.62917
5;1.0022;0.54418;2;0.85;0.5;50;50;Manhattan(Average);0.37083;0.62917
6;1.0022;666.62;2;0.85;0.5;50;50;Manhattan(Summation);0.37083;0.62917
7;1.0022;0.54418;2;0.85;0.5;50;50;Manhattan(Average);0.37083;0.62917
8;1.0022;666.62;2;0.85;0.5;50;50;Manhattan(Summation);0.37083;0.62917
9;1.0022;0.54418;2;0.85;0.5;50;50;Manhattan(Average);0.37083;0.62917
10;1.003;0.55684;2;0.85;0.5;50;50;Manhattan(Median);0.46621;0.53379
11;1.003;0.55684;2;0.85;0.5;50;50;Manhattan(Median);0.46621;0.53379
12;1.003;0.55684;2;0.85;0.5;50;50;Manhattan(Median);0.46621;0.53379
13;1.0352;0.22048;2;0.85;0.5;50;50;Euclidean(GeometricAverage);0.021764;0.97824
14;1.0352;0.22048;2;0.85;0.5;50;50;Euclidean(GeometricAverage);0.021764;0.97824
15;1.0352;0.22048;2;0.85;0.5;50;50;Euclidean(GeometricAverage);0.021764;0.97824
16;1.0776;0.0086348;2;0.85;0.5;50;50;Euclidean(Minimum);0.46111;0.53889
17;1.0776;0.0086348;2;0.85;0.5;50;50;Euclidean(Minimum);0.46111;0.53889
18;1.0776;0.0086348;2;0.85;0.5;50;50;Euclidean(Minimum);0.46111;0.53889
19;1.0829;0.0021358;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.46111;0.53889
20;1.0829;0.0021358;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.46111;0.53889
21;1.0829;0.0021358;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.46111;0.53889
22;1.1097;0.05602;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.35719;0.64281
23;1.1097;0.05602;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.35719;0.64281
24;1.1097;0.05602;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.35719;0.64281
25;1.1259;0.10238;2;0.85;0.5;50;50;Manhattan(Minimum);0.35719;0.64281
26;1.1259;0.10238;2;0.85;0.5;50;50;Manhattan(Minimum);0.35719;0.64281
27;1.1259;0.10238;2;0.85;0.5;50;50;Manhattan(Minimum);0.35719;0.64281
28;1.1889;0.29264;2;0.85;0.5;50;50;Euclidean(Median);5.4123E-13;1
29;1.1889;0.29264;2;0.85;0.5;50;50;Euclidean(Median);2.2586E-14;1
30;1.1889;0.29264;2;0.85;0.5;50;50;Euclidean(Median);1.7504E-14;1
31;1.3272;402.74;2;0.85;0.5;50;50;Euclidean(Summation);1.0277E-12;1
