TITLE;2 random variables, variable gain
FOCUS ON;
EXPERIMENT TYPE;SingleAmongManyVaryingGain
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;1;2
type;RandomUniform;RandomWeibull
p1;0;1
p2;3;1
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;0.94733;0.88709;0.95459;0.11466;0.10945;1160.5;0.79522;0.62743;0.72229;0.012175;0.008794;974.15
PCA;0.94538;0.87792;0.92923;0.10138;0.094208;1158.1;0.82446;0.61976;0.68623;0.0090926;0.0062396;1010
DE00;0.94735;0.88824;0.96784;0.14364;0.13561;1160.5;1.0501;0.64416;0.82826;0.02014;0.015218;1286.3
DE01;0.94735;0.88824;0.96784;0.14364;0.13561;1160.5;1.0501;0.64416;0.82826;0.02014;0.015218;1286.3
DE02;0.94735;0.88824;0.96784;0.14364;0.13561;1160.5;1.0501;0.64416;0.7893;0.02014;0.015218;1286.3
PCA
weights;0.371;0.629
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1;0.94735;2;0.85;0.5;50;50;Manhattan(Average);0.48839;0.51161
2;1;0.94735;2;0.85;0.5;50;50;Manhattan(Average);0.48839;0.51161
3;1;0.94735;2;0.85;0.5;50;50;Manhattan(Average);0.48839;0.51161
4;1.0013;0.88824;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.56558;0.43442
5;1.0013;0.88824;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.56558;0.43442
6;1.0013;0.88824;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.56558;0.43442
7;1.2528;0.14364;2;0.85;0.5;50;50;Manhattan(Minimum);0.83664;0.16336
8;1.2528;0.14364;2;0.85;0.5;50;50;Manhattan(Minimum);0.83664;0.16336
9;1.2528;0.14364;2;0.85;0.5;50;50;Manhattan(Minimum);0.83664;0.16336
10;1.0139;0.96784;2;0.85;0.5;50;50;Manhattan(Median);0.65686;0.34314
11;1.0139;0.96784;2;0.85;0.5;50;50;Manhattan(Median);0.65686;0.34314
12;1.0139;0.96784;2;0.85;0.5;50;50;Manhattan(Median);0.65686;0.34314
13;1.239;0.13561;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.83664;0.16336
14;1.239;0.13561;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.83664;0.16336
15;1.239;0.13561;2;0.85;0.5;50;50;Manhattan(MinimumTimesMedian);0.83664;0.16336
16;1;1160.5;2;0.85;0.5;50;50;Manhattan(Summation);0.48839;0.51161
17;1;1160.5;2;0.85;0.5;50;50;Manhattan(Summation);0.48839;0.51161
18;1;1160.5;2;0.85;0.5;50;50;Manhattan(Summation);0.48839;0.51161
19;1.3205;1.0501;2;0.85;0.5;50;50;Euclidean(Average);5.8764E-15;1
20;1.3205;1.0501;2;0.85;0.5;50;50;Euclidean(Average);8.7913E-15;1
21;1.3205;1.0501;2;0.85;0.5;50;50;Euclidean(Average);3.7409E-13;1
22;1.0267;0.64416;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;6.9742E-15
23;1.0267;0.64416;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;1.7103E-14
24;1.0267;0.64416;2;0.85;0.5;50;50;Euclidean(GeometricAverage);1;2.6284E-14
25;1.6542;0.02014;2;0.85;0.5;50;50;Euclidean(Minimum);0.82986;0.17014
26;1.6542;0.02014;2;0.85;0.5;50;50;Euclidean(Minimum);0.82986;0.17014
27;1.6542;0.02014;2;0.85;0.5;50;50;Euclidean(Minimum);0.82986;0.17014
28;1.1467;0.82826;2;0.85;0.5;50;50;Euclidean(Median);1;2.7918E-15
29;1.1467;0.82826;2;0.85;0.5;50;50;Euclidean(Median);1;3.2887E-15
30;1.0928;0.7893;2;0.85;0.5;50;50;Euclidean(Median);1.9752E-15;1
31;1.7305;0.015218;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.82829;0.17171
32;1.7305;0.015218;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.82829;0.17171
33;1.7305;0.015218;2;0.85;0.5;50;50;Euclidean(MinimumTimesMedian);0.82829;0.17171
34;1.3205;1286.3;2;0.85;0.5;50;50;Euclidean(Summation);3.6876E-14;1
35;1.3205;1286.3;2;0.85;0.5;50;50;Euclidean(Summation);1.5296E-14;1
36;1.3205;1286.3;2;0.85;0.5;50;50;Euclidean(Summation);1.4059E-14;1
differential evolutions parameters, by distance
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;1;0.94735;2;0.85;0.5;50;50;Manhattan(Average);0.48839;0.51161
2;1;0.94735;2;0.85;0.5;50;50;Manhattan(Average);0.48839;0.51161
3;1;1160.5;2;0.85;0.5;50;50;Manhattan(Summation);0.48839;0.51161
4;1;1160.5;2;0.85;0.5;50;50;Manhattan(Summation);0.48839;0.51161
5;1;0.94735;2;0.85;0.5;50;50;Manhattan(Average);0.48839;0.51161
6;1;1160.5;2;0.85;0.5;50;50;Manhattan(Summation);0.48839;0.51161
7;1.0013;0.88824;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.56558;0.43442
8;1.0013;0.88824;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.56558;0.43442
9;1.0013;0.88824;2;0.85;0.5;50;50;Manhattan(GeometricAverage);0.56558;0.43442
10;1.0139;0.96784;2;0.85;0.5;50;50;Manhattan(Median);0.65686;0.34314
11;1.0139;0.96784;2;0.85;0.5;50;50;Manhattan(Median);0.65686;0.34314
