TITLE;15 random variables, variable gain
FOCUS ON;Comparison by gain, distance type and variable type
EXPERIMENT TYPE;SingleAmongManyVaryingGain
RESULTS
PARTICULAR
parameters
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2
type;;;;;;;;;RandomNormal;RandomNormal
p1;;;;;;;;;0;0
p2;;;;;;;;;1;1
distances;(RandomNormal, RandomNormal) (many)
gain;1;3;9;27;81
D plain [C] Euclidean(MinimumTimesMedian);0.06105;0.088434;0.085956
D PCA [C] Euclidean(MinimumTimesMedian);0.052717;0.17702;0.34095
D DE (min)[C] Euclidean(MinimumTimesMedian);0.13423;0.33565;1.1143
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.13557;0.34234;1.1327
D DE (max)[C] Euclidean(MinimumTimesMedian);0.13625;0.35037;1.1535
D PCA/D plain [C] Euclidean(MinimumTimesMedian);0.86351;2.0017;3.9665
D DE (avg)/D plain[C] Euclidean(MinimumTimesMedian);2.2207;3.8711;13.177
D DE (avg)/D PCA[C] Euclidean(MinimumTimesMedian);2.5717;1.934;3.3221
distances;(RandomNormal, RandomPearson) (many)
gain;1;3;9;27;81
D plain [C] Euclidean(MinimumTimesMedian);0.045945;0.068199;0.16563
D PCA [C] Euclidean(MinimumTimesMedian);0.066786;0.13671;0.60129
D DE (min)[C] Euclidean(MinimumTimesMedian);0.13399;0.33768;1.2895
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.13886;0.34802;1.3333
D DE (max)[C] Euclidean(MinimumTimesMedian);0.14363;0.35381;1.3694
D PCA/D plain [C] Euclidean(MinimumTimesMedian);1.4536;2.0045;3.6303
D DE (avg)/D plain[C] Euclidean(MinimumTimesMedian);3.0223;5.1031;8.0498
D DE (avg)/D PCA[C] Euclidean(MinimumTimesMedian);2.0791;2.5458;2.2174
distances;(RandomNormal, RandomUniform) (many)
gain;1;3;9;27;81
D plain [C] Euclidean(MinimumTimesMedian);0.0081257;0.013591;0.041476
D PCA [C] Euclidean(MinimumTimesMedian);0.018632;0.032884;0.26201
D DE (min)[C] Euclidean(MinimumTimesMedian);0.033602;0.11508;0.53254
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.034268;0.13492;0.55525
D DE (max)[C] Euclidean(MinimumTimesMedian);0.034952;0.14571;0.56185
D PCA/D plain [C] Euclidean(MinimumTimesMedian);2.2929;2.4196;6.3171
D DE (avg)/D plain[C] Euclidean(MinimumTimesMedian);4.2172;9.9273;13.387
D DE (avg)/D PCA[C] Euclidean(MinimumTimesMedian);1.8392;4.1029;2.1192
distances;(RandomNormal, RandomWeibull) (many)
gain;1;3;9;27;81
D plain [C] Euclidean(MinimumTimesMedian);0.041924;0.066609;0.10964
D PCA [C] Euclidean(MinimumTimesMedian);0.05298;0.14741;0.1896
D DE (min)[C] Euclidean(MinimumTimesMedian);0.09727;0.29131;0.94204
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.1019;0.298;0.96192
D DE (max)[C] Euclidean(MinimumTimesMedian);0.10946;0.30028;0.98888
D PCA/D plain [C] Euclidean(MinimumTimesMedian);1.2637;2.213;1.7293
D DE (avg)/D plain[C] Euclidean(MinimumTimesMedian);2.4306;4.4738;8.7734
D DE (avg)/D PCA[C] Euclidean(MinimumTimesMedian);1.9234;2.0216;5.0735
distances;(RandomPearson, RandomPearson) (many)
gain;1;3;9;27;81
D plain [C] Euclidean(MinimumTimesMedian);0.060403;0.050964;0.13413
D PCA [C] Euclidean(MinimumTimesMedian);0.082662;0.091312;0.25481
D DE (min)[C] Euclidean(MinimumTimesMedian);0.13675;0.17606;0.53236
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.14106;0.18085;0.54431
D DE (max)[C] Euclidean(MinimumTimesMedian);0.14462;0.18573;0.5567
D PCA/D plain [C] Euclidean(MinimumTimesMedian);1.3685;1.7917;1.8997
D DE (avg)/D plain[C] Euclidean(MinimumTimesMedian);2.3354;3.5485;4.0581
D DE (avg)/D PCA[C] Euclidean(MinimumTimesMedian);1.7065;1.9805;2.1361
distances;(RandomPearson, RandomUniform) (many)
gain;1;3;9;27;81
D plain [C] Euclidean(MinimumTimesMedian);0.0064123;0.0098004;0.019193
D PCA [C] Euclidean(MinimumTimesMedian);0.013036;0.026275;0.017137
D DE (min)[C] Euclidean(MinimumTimesMedian);0.029098;0.068426;0.16937
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.029999;0.071465;0.18931
D DE (max)[C] Euclidean(MinimumTimesMedian);0.030791;0.072376;0.20227
D PCA/D plain [C] Euclidean(MinimumTimesMedian);2.0329;2.681;0.89288
D DE (avg)/D plain[C] Euclidean(MinimumTimesMedian);4.6784;7.292;9.8631
D DE (avg)/D PCA[C] Euclidean(MinimumTimesMedian);2.3013;2.7199;11.046
distances;(RandomPearson, RandomWeibull) (many)
gain;1;3;9;27;81
D plain [C] Euclidean(MinimumTimesMedian);0.033066;0.049462;0.065625
D PCA [C] Euclidean(MinimumTimesMedian);0.039837;0.062643;0.25619
D DE (min)[C] Euclidean(MinimumTimesMedian);0.084701;0.10706;0.36955
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.085613;0.1423;0.38544
D DE (max)[C] Euclidean(MinimumTimesMedian);0.086368;0.15268;0.41175
D PCA/D plain [C] Euclidean(MinimumTimesMedian);1.2048;1.2665;3.9038
D DE (avg)/D plain[C] Euclidean(MinimumTimesMedian);2.5891;2.877;5.8734
D DE (avg)/D PCA[C] Euclidean(MinimumTimesMedian);2.1491;2.2716;1.5045
distances;(RandomUniform, RandomUniform) (many)
gain;1;3;9;27;81
D plain [C] Euclidean(MinimumTimesMedian);0.0051853;0.0063079;0.012419
D PCA [C] Euclidean(MinimumTimesMedian);0.0055177;0.016795;0.035167
D DE (min)[C] Euclidean(MinimumTimesMedian);0.0095069;0.029171;0.10911
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.010535;0.031084;0.11061
D DE (max)[C] Euclidean(MinimumTimesMedian);0.011183;0.033113;0.11198
D PCA/D plain [C] Euclidean(MinimumTimesMedian);1.0641;2.6625;2.8317
D DE (avg)/D plain[C] Euclidean(MinimumTimesMedian);2.0316;4.9278;8.9065
D DE (avg)/D PCA[C] Euclidean(MinimumTimesMedian);1.9093;1.8508;3.1453
distances;(RandomUniform, RandomWeibull) (many)
gain;1;3;9;27;81
D plain [C] Euclidean(MinimumTimesMedian);0.038773;0.043635;0.06031
D PCA [C] Euclidean(MinimumTimesMedian);0.046878;0.045384;0.093216
D DE (min)[C] Euclidean(MinimumTimesMedian);0.10054;0.089467;0.2506
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.10426;0.089841;0.26542
D DE (max)[C] Euclidean(MinimumTimesMedian);0.10749;0.090011;0.29364
D PCA/D plain [C] Euclidean(MinimumTimesMedian);1.209;1.0401;1.5456
D DE (avg)/D plain[C] Euclidean(MinimumTimesMedian);2.689;2.0589;4.4009
D DE (avg)/D PCA[C] Euclidean(MinimumTimesMedian);2.2241;1.9796;2.8474
distances;(RandomWeibull, RandomWeibull) (many)
gain;1;3;9;27;81
D plain [C] Euclidean(MinimumTimesMedian);0.042599;0.039505;0.04012
D PCA [C] Euclidean(MinimumTimesMedian);0.052071;0.051136;0.046924
D DE (min)[C] Euclidean(MinimumTimesMedian);0.10308;0.086341;0.11679
D DE (avg)[C] Euclidean(MinimumTimesMedian);0.11053;0.090026;0.11804
D DE (max)[C] Euclidean(MinimumTimesMedian);0.11425;0.092854;0.11997
D PCA/D plain [C] Euclidean(MinimumTimesMedian);1.2223;1.2944;1.1696
D DE (avg)/D plain[C] Euclidean(MinimumTimesMedian);2.5948;2.2788;2.9422
D DE (avg)/D PCA[C] Euclidean(MinimumTimesMedian);2.1228;1.7605;2.5156
weights;(RandomNormal, RandomNormal)
gain;1;normalization;Center
component;;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
PCA;;;;;;0.073334;0.079496;0.076675;0.048702;0.037578;0.079548;0.065494;0.077202;0.053471;0.07532;0.059237;0.085177;0.064611;0.079616;0.044536
distance;dDE;dDE/dP;dPCA;dPCA/dP;dDE/dPCA;weights ->
DE Euclidean(MinimumTimesMedian);0.13423;2.1987;0.0527174972386211;0.86351;2.5462;0.16815;2.1115E-07;3.9088E-08;1.4598E-06;1.8218E-07;1.6465E-07;0.11895;0.08321;2.1481E-08;1.6601E-08;0.056529;0.18031;0.19462;0.19821;2.6159E-07
DE Euclidean(MinimumTimesMedian);0.13536;2.2172;0.0527174972386211;0.86351;2.5676;0.20288;6.3884E-09;0.21223;5.4483E-08;2.8916E-09;0.060041;6.3945E-08;0.095207;8.7731E-09;8.1951E-08;1.7392E-09;4.1637E-09;0.17158;0.25806;7.5245E-09
DE Euclidean(MinimumTimesMedian);0.13592;2.2263;0.0527174972386211;0.86351;2.5782;0.16319;0.22656;3.12E-06;4.0191E-07;1.914E-06;8.2556E-06;5.9437E-06;1.785E-06;5.1222E-06;1.3222E-05;0.097312;0.23007;0.16965;0.11317;6.6713E-06
DE Euclidean(MinimumTimesMedian);0.13611;2.2295;0.0527174972386211;0.86351;2.5819;0.1653;0.22681;4.6321E-08;8.38E-11;2.6005E-08;3.3698E-12;1.6541E-11;1.8807E-09;1.2077E-10;1.1177E-08;0.09782;0.22913;0.16719;0.11376;1.5826E-09
DE Euclidean(MinimumTimesMedian);0.13625;2.2318;0.0527174972386211;0.86351;2.5845;0.1652;0.22727;3.6203E-07;3.2579E-07;1.8906E-07;3.0612E-07;4.5135E-10;2.7525E-08;4.6051E-08;5.5934E-09;0.097496;0.2299;0.16738;0.11275;1.7783E-08
weights;(RandomNormal, RandomPearson)
gain;1;normalization;Center
component;;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
PCA;;;;;;0.039741;0.058857;0.12888;0.10276;0.11245;0.059842;0.05446;0.045951;0.034241;0.056819;0.059275;0.031927;0.058486;0.054593;0.10171
distance;dDE;dDE/dP;dPCA;dPCA/dP;dDE/dPCA;weights ->
DE Euclidean(MinimumTimesMedian);0.13399;2.9164;0.0667863116112832;1.4536;2.0063;3.8329E-08;0.13223;0.17025;0.079605;0.14266;4.0766E-10;0.17761;1.8066E-08;3.7001E-09;0.053037;6.5617E-09;1.0572E-10;2.1553E-08;0.073153;0.17145
DE Euclidean(MinimumTimesMedian);0.13659;2.9729;0.0667863116112832;1.4536;2.0452;1.9606E-09;0.17205;0.18761;0.077608;0.11681;1.3375E-08;0.15082;3.4707E-10;3.7489E-09;0.030542;1.6786E-09;4.0255E-11;1.6765E-09;0.12582;0.13874
DE Euclidean(MinimumTimesMedian);0.13898;3.0249;0.0667863116112832;1.4536;2.0809;1.8579E-06;0.1201;0.20752;0.085395;1.7408E-07;6.1298E-11;0.19536;8.2954E-08;2.0682E-09;0.085808;0.096046;5.8507E-07;0.025849;5.8207E-07;0.18392
DE Euclidean(MinimumTimesMedian);0.1411;3.0711;0.0667863116112832;1.4536;2.1127;0.123;0.076954;0.22186;1.4466E-07;4.9948E-09;8.5637E-07;0.19324;0.076947;4.2364E-11;1.1239E-07;0.12168;6.3381E-08;1.895E-07;7.6105E-09;0.18631
DE Euclidean(MinimumTimesMedian);0.14363;3.1261;0.0667863116112832;1.4536;2.1506;1.0952E-06;1.3816E-06;0.17532;0.10104;0.11549;4.1824E-06;0.16723;0.12492;2.5447E-09;0.1142;5.7243E-06;4.669E-05;7.4639E-06;3.4354E-08;0.20173
weights;(RandomNormal, RandomUniform)
gain;1;normalization;Center
component;;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
PCA;;;;;;0.49918;0.026526;0.040705;0.033101;0.042895;0.035824;0.034693;0.033825;0.043815;0.022343;0.045507;0.038675;0.037161;0.029613;0.036133
distance;dDE;dDE/dP;dPCA;dPCA/dP;dDE/dPCA;weights ->
DE Euclidean(MinimumTimesMedian);0.033602;4.1353;0.018631531241624;2.2929;1.8035;0.58984;7.7336E-08;2.8802E-10;0.10613;1.6878E-07;3.4711E-08;2.1434E-08;1.3221E-07;0.18283;3.3589E-10;2.1094E-08;2.3328E-07;0.1212;1.8892E-07;1.7452E-09
DE Euclidean(MinimumTimesMedian);0.033744;4.1527;0.018631531241624;2.2929;1.8111;0.72242;4.764E-09;1.0262E-10;1.1622E-08;0.087168;3.901E-10;2.0857E-09;1.9094E-08;0.19041;4.9631E-09;4.4686E-09;6.4552E-10;5.1521E-10;1.6497E-10;3.1828E-09
DE Euclidean(MinimumTimesMedian);0.034138;4.2012;0.018631531241624;2.2929;1.8323;0.64005;2.8876E-06;2.0686E-05;0.070364;1.4779E-05;5.2383E-08;0.093914;1.0847E-08;7.6133E-07;7.6477E-05;3.013E-06;0.14262;0.052922;1.8594E-05;9.4627E-08
DE Euclidean(MinimumTimesMedian);0.034904;4.2955;0.018631531241624;2.2929;1.8734;0.54742;4.8204E-10;1.5315E-08;4.2328E-09;5.8109E-09;5.3278E-08;0.063189;1.9794E-07;0.23579;6.1818E-09;0.083352;7.676E-07;6.7094E-11;2.4673E-08;0.070242
DE Euclidean(MinimumTimesMedian);0.034952;4.3014;0.018631531241624;2.2929;1.8759;0.55001;1.1308E-08;1.8283E-06;7.1413E-07;1.6867E-06;2.6825E-07;0.063046;3.3635E-08;0.23547;1.4819E-07;0.082549;2.7155E-07;4.6403E-08;4.1957E-09;0.068922
weights;(RandomNormal, RandomWeibull)
gain;1;normalization;Center
