87;11.774;9.7095;3;1;0.5;150;175;Euclidean(Median);0.25193;0.000000003;1.1016E-007;0.24983;9.2415E-009;0.000000013;0.24954;4.5646E-008;6.9502E-008;5.5804E-009;5.3082E-008;2.3311E-007;1.9542E-008;3.1453E-007;3.52E-008;0.24869;6.6232E-009;4.0477E-012;3.7327E-008;1.8423E-009;3.2241E-009;1.2884E-008;1.7338E-008;2.6129E-010;3.696E-011;4.2995E-009;2.222E-008;4.0566E-009;2.9515E-010;2.607E-009;0.000000001;3.2056E-008;1.2319E-007;0.00000003;3.4648E-008;8.0715E-009;2.3442E-009;3.7216E-009;8.2195E-009;1.2005E-007;2.565E-008;4.2521E-008;4.5584E-009;8.3008E-010;1.4583E-011;8.1314E-009;8.6891E-011;0.000000002;2.8141E-008;1.3287E-010;0.000000011;3.1709E-009;9.7583E-008;3.3929E-008;1.8181E-009;1.238E-007;2.1195E-009;6.9818E-008;2.1061E-008;1.8451E-009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;10.81;8.9145;3;1;0.5;150;175;Euclidean(Median);0.23657;0.00013171;0.000000001;0.22719;1.303E-009;1.6543E-010;0.22946;5.7578E-012;8.7469E-010;2.3916E-009;1.566E-009;4.3213E-012;1.4204E-009;0.006846;1.853E-011;0.2275;0.00040903;6.9577E-011;0.00011784;0.000048458;2.93E-010;1.827E-009;1.1573E-009;1.6803E-012;4.3754E-010;2.417E-010;1.2724E-009;4.7459E-010;0.0030682;0.000000001;2.9239E-011;1.4656E-012;2.376E-009;6.3533E-012;0.0082537;2.1657E-009;2.4652E-011;0.0074214;2.3404E-009;1.401E-010;0.020132;4.6237E-010;1.2869E-011;1.2557E-008;8.836E-010;0.000091382;5.194E-010;0.017869;2.4457E-009;0.0040917;3.2522E-010;4.5712E-010;2.4776E-009;3.183E-009;7.4046E-012;0.010469;2.3319E-010;0.00034252;9.8816E-014;1.8884E-010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;11.703;9.651;3;1;0.5;150;175;Euclidean(Median);0.25041;2.3544E-009;4.0471E-008;0.24832;2.7091E-008;0.00073522;0.24803;4.1424E-006;7.1357E-011;3.2585E-008;1.2269E-011;1.6098E-008;6.3127E-011;1.4478E-009;8.7138E-009;0.2472;3.2065E-008;0.00095848;2.4834E-008;3.182E-008;5.8045E-009;3.2782E-008;3.2231E-008;0.000000006;4.9499E-008;9.1247E-009;0.0034568;1.8704E-008;1.05E-012;1.559E-008;7.8518E-011;2.1253E-009;2.1283E-008;3.0199E-008;4.9913E-008;0.000000015;8.2708E-009;0.00088427;1.1173E-009;3.0737E-010;1.8383E-008;6.4383E-009;2.2341E-008;4.8253E-008;1.6383E-007;1.9167E-012;1.4548E-008;0.000000053;1.5209E-008;3.5218E-010;1.382E-008;4.1346E-009;4.0419E-008;9.3225E-008;1.3177E-011;1.0859E-008;1.456E-008;1.3421E-009;2.6225E-008;3.7229E-008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;11.773;9.7084;3;1;0.5;150;175;Euclidean(Median);0.25198;3.4857E-009;1.5213E-009;0.24986;6.2592E-009;4.172E-009;0.24956;1.1812E-009;4.4125E-008;1.4035E-011;7.1803E-009;1.3909E-009;4.4553E-009;1.2271E-008;6.9625E-007;0.24857;1.6142E-009;5.2346E-010;4.7948E-009;2.7261E-010;3.5342E-007;2.2601E-009;7.7739E-010;1.294E-007;3.1693E-010;5.2834E-008;1.2082E-009;3.0961E-010;1.5778E-012;3.8885E-009;1.25E-008;6.3101E-009;1.9342E-010;1.7549E-009;1.8143E-007;8.8763E-010;0.000010086;1.781E-009;1.2838E-008;1.0422E-006;5.2059E-010;6.2025E-010;5.0879E-012;0.000000003;6.0608E-009;5.4596E-010;3.9162E-010;4.7201E-009;1.0051E-008;0.000000001;2.223E-009;0.000000001;1.8941E-008;1.563E-009;2.52E-009;2.7352E-009;0.000004639;8.4241E-006;3.168E-011;4.3794E-009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;34.583;9.2672;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.15489;0.0012356;0.15489;0.15279;0.14888;4.0735E-009;0.0049085;1.4473E-008;0.00026458;0.12848;0.15289;5.3397E-008;1.8898E-008;7.1753E-008;0.048134;0.03345;4.2187E-008;0.00057662;0.00030686;4.7039E-010;4.5425E-009;0.00072896;3.0939E-009;0.0053729;2.3159E-007;8.2047E-009;6.2204E-010;4.6616E-009;0.000098898;2.8663E-008;1.208E-007;0.000000019;1.8727E-009;1.0275E-007;1.0395E-006;0.000028733;0.000000048;6.6564E-008;0.0020247;6.0648E-007;2.4447E-009;2.6068E-010;1.0115E-007;0.000000008;0.008925;1.8036E-006;1.3297E-008;9.3122E-008;5.3396E-009;1.3528E-008;0.0011076;5.2034E-007;3.8647E-009;2.7569E-008;5.2387E-008;2.1421E-008;1.9217E-009;1.0631E-007;0.0000001;5.4665E-011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;27.137;7.272;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.10607;1.3606E-008;0.10425;0.097473;0.10647;6.0148E-008;0.097325;0.000000258;0.10726;0.10172;0.10726;0.00031632;2.8009E-011;3.1907E-008;0.0763;0.094035;0.000000004;7.8811E-008;1.3232E-008;2.8309E-006;5.1386E-008;8.136E-010;3.347E-009;0.000000426;9.7973E-009;9.6402E-008;3.9846E-008;5.6886E-009;2.3713E-008;2.8334E-008;0.00056195;2.7287E-008;0.000048628;2.5104E-008;2.1383E-009;0.0002554;2.9411E-008;5.7238E-006;1.436E-009;0.000023103;8.9465E-008;1.6308E-008;8.7734E-009;0.00049999;1.227E-007;9.2962E-009;0.000002352;5.4563E-007;1.1871E-007;2.6614E-008;3.5272E-007;6.8694E-007;0.000000618;5.6639E-008;1.3051E-008;0.00012797;5.2722E-008;0.0000001;2.2216E-008;1.5776E-007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;35.963;9.6371;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.163;1.7339E-007;0.16194;0.11933;0.163;5.3428E-007;0.004874;4.8503E-006;0.15262;0.10632;1.2516E-008;5.1152E-009;1.6012E-010;0.000011147;0.088388;0.039898;5.0209E-007;0.000021942;4.9194E-007;1.6314E-007;1.3476E-006;7.1655E-008;4.181E-007;0.000000501;1.053E-008;0.000000002;9.2285E-009;5.1081E-007;8.6843E-010;0.00013224;0.000000095;1.5885E-006;0.000015472;1.7553E-007;0.000012751;2.6603E-006;2.8522E-008;1.8191E-006;7.4721E-007;1.4539E-006;3.8895E-006;1.4215E-008;1.0324E-007;2.0374E-006;0.00028072;1.1632E-006;0.000016219;3.6274E-006;7.0609E-007;0.000079587;3.9317E-006;5.5625E-007;8.9778E-006;9.3643E-006;3.5657E-007;2.0265E-007;7.4061E-006;2.3807E-009;4.8897E-009;3.3363E-010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;34.849;9.3385;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.15208;0.14041;0.15008;0.15199;0.14939;9.6403E-009;0.066475;3.9196E-010;0.1445;2.3791E-006;2.4875E-007;8.1567E-008;3.0546E-007;1.8129E-011;3.0936E-007;0.036689;2.8839E-006;3.1841E-007;1.5135E-006;0.00078813;9.9135E-008;5.4927E-008;6.1385E-007;8.185E-009;4.6057E-009;5.6928E-008;0.000000002;6.4393E-009;6.3393E-009;7.7295E-008;7.7778E-013;6.3534E-013;5.729E-009;0.0035924;2.7116E-007;7.0072E-010;2.6981E-009;1.4123E-008;5.2552E-010;0.0039902;0.000000346;1.5924E-007;5.6231E-007;8.439E-008;8.1674E-010;4.6026E-009;2.668E-008;4.0784E-007;3.7613E-007;2.9273E-007;2.1526E-009;2.3407E-008;3.9495E-008;1.7313E-006;1.5762E-008;2.0256E-006;4.746E-007;5.3938E-008;3.1726E-007;3.6661E-007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;50.988;13.663;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.2654;1.8924E-006;0.26845;0.19649;0.11976;0.00012055;0.024258;9.5925E-007;0.000000595;0.076853;0.000013277;7.163E-007;7.8113E-008;1.9581E-006;5.4369E-006;0.048443;0.000008362;0.000000059;1.0886E-008;3.3251E-006;5.1298E-008;1.7853E-006;0.000025544;0.000002558;1.8585E-006;1.7968E-006;1.6472E-008;1.4449E-007;0.000000746;0.000000027;6.065E-009;6.8224E-007;1.7217E-008;3.5765E-007;2.1749E-006;0.000013263;2.5524E-007;3.0199E-006;9.2613E-009;0.000022242;3.2636E-009;6.5012E-007;7.6793E-006;0.000037842;0.000025252;0.000014514;1.9675E-007;2.1501E-006;8.1965E-007;1.1707E-007;1.0254E-006;1.8303E-008;0.000011641;1.9625E-007;0.000011745;2.7023E-006;1.7842E-006;2.5148E-008;9.1177E-008;7.8638E-008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;34.852;9.3394;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.15472;4.546E-007;1.2076E-006;0.15471;0.1401;1.2494E-006;0.14204;8.2416E-007;0.00002366;0.11253;0.15469;3.8428E-006;0.097768;8.1897E-010;1.0251E-007;0.043217;7.3595E-008;5.7713E-006;3.8574E-007;2.3275E-007;7.2719E-009;0.00000207;0.000015855;3.4821E-006;4.5285E-007;0.000000631;7.5521E-008;8.4811E-006;0.000017311;3.1205E-006;2.2459E-006;6.3506E-008;3.2688E-008;9.1493E-007;5.4461E-006;2.281E-009;1.1996E-006;1.1574E-008;0.000000019;2.6847E-008;3.1768E-007;2.4634E-007;6.2583E-008;3.8581E-006;0.000019725;0.000010125;0.000060458;4.8303E-006;0.000001416;0.0000154;1.5587E-007;6.7552E-007;0.000000274;7.4276E-007;3.8459E-006;7.1986E-006;7.2745E-008;8.6941E-008;5.4161E-006;4.1213E-008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;38.261;10.253;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.16135;6.613E-008;8.4016E-007;0.12673;0.15121;1.1327E-006;0.16135;1.9353E-010;8.9953E-010;0.11729;0.15528;8.1193E-008;9.6745E-008;6.3334E-009;6.823E-008;0.12648;2.1431E-007;4.5613E-008;1.3572E-006;6.2056E-008;3.4752E-007;1.9351E-007;3.413E-009;2.5238E-007;1.1361E-006;2.2163E-007;2.1887E-008;7.251E-008;7.294E-010;1.3642E-006;3.7817E-007;1.0042E-007;0.000000212;5.426E-007;1.9043E-007;4.8618E-010;4.2316E-007;0.00000024;1.795E-007;1.3546E-007;2.2039E-007;1.3708E-008;4.7391E-008;5.3459E-007;1.4313E-008;5.0437E-008;2.4382E-007;1.3639E-007;4.7087E-008;5.4478E-008;2.3368E-008;4.556E-007;3.4958E-009;7.9531E-008;0.00030334;4.8199E-008;1.4227E-010;2.3812E-010;2.0488E-007;9.6778E-009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;35.501;9.5133;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.16261;3.1261E-009;0.16255;0.16255;0.10512;0.000000656;0.0077947;3.743E-007;0.16262;0.11701;2.3488E-006;1.6942E-006;0.000025067;5.9038E-007;0.086275;0.033198;1.2832E-007;8.8415E-009;2.898E-007;4.2831E-009;0.000010438;4.6411E-007;5.9018E-007;2.33E-009;6.8681E-006;7.5688E-007;8.8536E-006;4.8229E-006;0.000011643;3.619E-007;0.000010326;0.000032587;1.4368E-006;7.6033E-007;0.000013983;0.000014759;1.2817E-007;5.085E-008;1.6857E-007;0.00004928;8.3526E-006;8.4594E-008;7.6482E-006;4.1174E-006;1.3417E-006;4.5482E-012;1.7578E-008;9.649E-009;0.000011576;2.886E-008;9.8591E-006;5.2484E-007;3.5268E-007;1.5249E-006;0.000000001;0.000010599;7.3428E-006;0.000000106;4.3986E-006;8.5755E-007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;40.672;10.899;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.20022;5.5913E-007;1.9581E-006;0.20009;0.16541;0.000000018;0.10773;9.5007E-007;0.17389;5.7529E-008;1.1636E-007;1.8313E-007;0.1041;2.6256E-009;2.9523E-007;0.046892;0.000000071;0.000000032;8.5311E-007;9.7457E-007;2.409E-008;0.000000173;1.0453E-006;9.1151E-006;0.0016045;5.6371E-006;8.7811E-008;2.9506E-006;1.4034E-011;2.5831E-007;2.1172E-006;0.000001153;0.000003894;1.0259E-011;1.4274E-007;1.2085E-009;1.1224E-006;0.000000911;1.0748E-006;4.5804E-009;6.7929E-006;7.9107E-008;0.000000608;3.4315E-007;1.0468E-006;0.000000008;8.7722E-008;0.000000612;9.058E-013;2.0037E-006;3.0226E-007;9.6447E-007;4.0149E-007;0.00000002;2.6974E-006;1.0208E-007;1.7511E-008;7.5732E-008;2.6492E-006;1.4145E-007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;37.442;10.033;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.15127;0.0016732;7.8274E-011;0.12378;0.15593;1.819E-009;0.15591;0.000000394;3.7316E-010;0.12216;0.15147;6.0337E-008;7.4073E-008;2.1816E-007;1.4421E-007;0.13269;4.4063E-009;2.9458E-007;2.2492E-008;5.884E-008;2.5189E-007;1.0439E-007;0.000000492;6.044E-007;2.1083E-007;2.1681E-007;5.0176E-007;0.000000086;0.000000057;1.1264E-007;4.7154E-009;0.004933;1.3683E-007;1.063E-007;7.2338E-009;8.1723E-008;1.3131E-009;4.9585E-011;6.8315E-008;1.0133E-007;0.000001;4.3297E-008;0.000000125;1.9476E-007;1.9654E-007;5.3777E-009;8.0447E-008;0.00019234;7.5513E-008;2.5812E-008;1.505E-007;5.5551E-008;3.2878E-007;1.1085E-008;3.4417E-008;1.5348E-007;4.2411E-007;0.000000118;2.3808E-007;0.000000616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;37.537;10.059;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.15482;1.8606E-007;0.000000017;0.15456;0.14494;7.0208E-008;0.13495;5.8999E-009;1.8835E-007;0.11264;0.14887;1.5631E-007;1.8267E-006;3.3977E-007;8.1913E-008;0.14919;0.000002827;1.0103E-008;2.5532E-008;1.9561E-008;5.2959E-007;1.3545E-008;7.1254E-008;2.4291E-009;2.2484E-007;1.4681E-008;8.0056E-007;7.2154E-008;3.9014E-009;1.1221E-007;2.2783E-008;4.3609E-007;3.579E-007;5.0087E-008;2.1952E-007;1.2629E-008;1.252E-007;4.3717E-007;0.000018364;1.551E-008;0.000000002;6.665E-009;3.4601E-010;4.9952E-012;7.1152E-008;0.000000007;1.4714E-008;2.7171E-008;1.6472E-007;0.000000228;2.8794E-011;2.9242E-007;9.0085E-007;6.5824E-008;2.068E-011;2.152E-007;1.7794E-007;1.4908E-007;5.125E-008;7.1855E-009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;45.979;12.321;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.2507;2.8375E-007;0.22847;0.10655;0.25078;5.4282E-006;0.0062295;5.9134E-006;3.1262E-008;1.8825E-006;6.1487E-008;0.002025;0.00298;6.7708E-006;0.14248;0.0095626;4.0735E-007;6.6451E-007;7.9636E-006;3.1148E-007;1.5055E-007;6.1138E-008;5.4646E-006;4.6839E-007;3.7701E-006;1.3443E-007;2.8821E-006;2.649E-007;0.000000262;0.000027783;3.2419E-006;9.1437E-009;0.000003377;1.6329E-007;9.4129E-008;7.1864E-006;3.9562E-006;7.7731E-006;1.1897E-008;0.000015836;3.2074E-006;1.3065E-006;1.0337E-008;2.069E-007;4.8384E-006;2.4241E-006;1.9767E-006;0.000039317;8.8885E-006;6.3686E-007;2.1153E-006;3.3524E-006;0.00001094;6.9047E-007;8.5251E-006;1.1474E-008;0.000019637;0.000010128;6.7557E-012;2.4226E-008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;37.291;9.9928;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.15189;4.4391E-010;8.6783E-009;0.12741;0.15266;3.1385E-009;0.14955;3.1142E-008;8.5558E-009;0.11863;0.15103;2.6519E-008;0.00000004;1.1307E-009;1.0381E-011;0.14097;9.7666E-008;1.4016E-007;7.5264E-008;0.000000141;0.00001643;3.6238E-009;1.226E-007;6.5943E-009;7.0985E-006;4.1395E-012;1.7088E-008;2.6593E-008;2.5855E-008;9.163E-011;8.1906E-009;0.00048531;0.0026784;2.7497E-008;6.5639E-009;2.3418E-008;2.3382E-008;0.0028169;5.7978E-009;0.001278;6.8474E-008;0.000060594;6.4931E-010;1.3371E-012;8.6258E-010;0.000000003;8.3587E-008;0.00012464;7.6836E-010;4.5901E-010;4.0953E-009;1.4109E-008;2.5551E-009;0.000037217;3.178E-008;2.6504E-010;0.00033985;5.5412E-008;2.6743E-008;1.2305E-007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;40.335;10.809;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.1881;2.0433E-008;0.000000007;0.18313;0.17742;5.926E-009;0.10192;2.7866E-009;0.18609;1.7351E-008;3.5682E-009;2.4427E-007;0.11674;2.886E-009;9.0619E-009;0.045875;8.991E-010;0.000000167;3.4774E-007;1.2325E-007;1.5451E-009;0.00012057;1.4017E-007;0.000000006;1.8521E-009;2.8731E-007;4.4152E-012;1.2006E-007;0.000017064;3.3158E-007;0.000000199;1.0208E-010;1.5247E-010;6.462E-007;3.6172E-010;6.5379E-008;2.1588E-008;3.3286E-009;1.3578E-007;1.2182E-010;9.0377E-008;1.3311E-008;8.7743E-009;1.9085E-009;2.5686E-008;3.2788E-008;0.000000012;2.6441E-008;9.0624E-010;3.8668E-008;0.000000266;8.347E-009;1.0333E-008;4.9578E-010;2.7038E-009;1.7346E-008;1.1488E-007;0.00058776;1.0576E-010;3.745E-008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;30.271;8.1118;3;1;0.5;75;175;Euclidean(MinimumTimesMedian);0.1265;8.3985E-007;0.12487;0.12566;0.11144;0.003421;0.089603;3.1611E-008;5.2322E-009;0.11863;0.1265;0.0037418;8.0249E-007;4.0699E-008;0.054933;0.097478;1.2484E-010;4.1257E-008;1.8348E-008;9.0602E-008;7.2497E-010;0.000000225;5.7723E-008;6.7583E-009;2.8812E-007;4.8087E-011;2.0221E-007;3.0793E-007;8.9783E-008;1.0358E-007;4.0372E-008;1.2317E-008;7.2366E-009;1.678E-007;5.6219E-008;0.013077;2.077E-007;5.0246E-008;4.1236E-007;9.9397E-008;1.1413E-007;5.4815E-009;0.000002859;2.5105E-009;5.9181E-007;4.7848E-010;1.8515E-007;6.869E-008;2.0538E-009;7.2667E-007;0.0041271;4.9278E-008;2.3116E-010;1.3889E-007;4.2664E-008;3.5548E-009;4.9504E-008;1.45E-008;0.00000306;1.8474E-007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;37.654;10.09;3;1;0.5;150;175;Euclidean(MinimumTimesMedian);0.17448;2.9562E-006;0.17914;4.3228E-006;0.18031;1.4981E-006;0.14517;0.0020007;1.3781E-006;0.000000006;2.4258E-007;5.5185E-007;0.15701;1.8899E-006;7.4919E-009;0.15031;1.0733E-006;2.1832E-006;1.6057E-008;1.3066E-006;0.000000018;2.8978E-007;2.3004E-009;0.000000026;1.4686E-006;1.1715E-008;5.4137E-007;0.000064011;3.5079E-006;1.0221E-006;0.000094411;2.0483E-006;8.8695E-009;9.1748E-007;3.7478E-006;1.3338E-006;0.00000011;1.2395E-006;0.000000014;0.0049363;4.9212E-006;0.000000024;0.000000025;0.0028376;5.4778E-007;3.8706E-007;0.0012601;1.0306E-006;2.1541E-010;8.3376E-012;0.000036308;1.7792E-006;2.0751E-006;2.1399E-008;3.6288E-009;0.000011541;4.5959E-007;7.2112E-007;0.0022959;3.8516E-008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;37.507;10.051;3;1;0.5;150;175;Euclidean(MinimumTimesMedian);0.16642;1.7834E-007;4.8519E-009;0.1693;0.13357;1.8616E-010;0.13476;2.374E-009;4.4717E-007;0.10224;0.14975;0.000000482;0.0021744;3.159E-007;7.1633E-008;0.13933;3.5847E-008;3.8783E-009;3.4236E-008;7.2954E-007;3.4089E-007;5.8178E-009;6.5591E-009;1.9248E-008;9.078E-010;7.2362E-009;1.4884E-008;7.6372E-008;5.0208E-008;3.6031E-007;1.847E-010;4.8209E-007;0.000000532;0.000000094;8.5509E-008;2.8533E-010;1.2816E-007;0.000000002;1.4132E-008;3.0336E-007;3.9125E-007;7.1416E-008;0.00000065;7.1782E-007;4.3808E-008;3.1387E-009;3.0688E-009;3.2122E-010;4.162E-009;0.000000007;1.7035E-007;1.3126E-008;2.8632E-007;2.1715E-007;0.000000381;2.96E-010;0.0024479;1.6859E-006;1.3414E-007;2.7663E-009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;57.25;15.341;3;1;0.5;150;175;Euclidean(MinimumTimesMedian);0.2785;0.000000267;0.27979;0.12258;0.2803;1.1116E-006;0.028745;5.2361E-007;6.1465E-007;1.0516E-006;1.8447E-007;0.000002979;4.2581E-007;5.3848E-007;0.000006412;0.010034;1.7597E-010;2.8067E-007;9.157E-007;5.0668E-007;4.1576E-010;4.4219E-007;5.9199E-006;9.325E-008;7.1109E-009;0.0000003;4.8057E-009;9.0479E-007;8.3574E-009;2.454E-008;1.0053E-006;6.9611E-008;7.8345E-007;7.6104E-006;1.5699E-006;1.3115E-007;7.4394E-007;3.742E-008;1.6135E-006;2.7949E-007;6.3853E-010;7.7538E-008;0.000001913;4.6E-011;1.3856E-008;2.4364E-007;7.3761E-007;5.3957E-009;1.1179E-008;1.0556E-007;2.1846E-007;1.7375E-007;1.2942E-007;4.2791E-010;5.9752E-006;7.0773E-008;2.2045E-007;1.0256E-007;0.000001174;2.9814E-008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;38.101;10.21;3;1;0.5;150;175;Euclidean(MinimumTimesMedian);0.15433;1.3109E-006;5.1637E-008;0.12459;0.15389;2.6468E-008;0.1528;2.5694E-008;5.5506E-008;0.12002;0.15328;3.7406E-008;4.9737E-010;6.1252E-008;2.4222E-012;0.14109;2.8473E-007;1.3427E-008;1.4993E-009;2.6342E-010;4.3371E-007;4.1523E-007;1.7367E-007;1.1982E-006;2.2253E-008;8.6154E-012;1.4435E-007;9.0846E-009;1.7593E-007;1.1684E-008;3.4257E-012;9.1164E-009;4.2807E-008;4.6323E-007;4.5352E-007;8.0116E-008;1.3761E-008;4.2077E-007;1.3962E-007;1.1444E-008;0.000000018;3.9385E-008;5.2069E-008;6.8129E-008;0.000000151;5.2438E-008;1.4952E-007;2.193E-007;9.3733E-011;2.8678E-009;5.3312E-009;4.7594E-009;6.7225E-008;6.7633E-009;3.238E-007;6.6481E-007;1.9267E-007;4.6406E-009;4.6629E-008;2.0297E-008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
