TITLE;Differential evolution variants
FOCUS ON;
EXPERIMENT TYPE;DEVariants
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14
type;;;;;;;;;RandomUniform;RandomPearson;RandomWeibull;RandomNormal;RandomUniform;RandomWeibull;RandomNormal;RandomNormal;RandomNormal;RandomWeibull;RandomWeibull;RandomUniform;RandomPearson;RandomNormal
p1;;;;;;;;;0;10;0;0;0;0;0;0;0;0;0;0;1;0
p2;;;;;;;;;10;0;0.1;10;5;0.2;5;5;5;0.2;5;1;0;1
RESULTS
COMMON
distance
which;Euclidean(MinimumTimesMedian)
plain;0.10819
PCA;0.017139
PCA
weights;;;;;;;;;5.762E-08;6.0281E-08;0.44443;7.3627E-07;7.6163E-09;0.00012193;1.635E-10;3.9208E-07;2.5358E-07;1.9343E-07;2.0705E-10;1.5348E-09;8.0284E-08;1.7469E-09;3.1577E-08;4.2056E-09;9.3319E-10;3.4938E-08;2.331E-10;4.7871E-09;1.8237E-08;1.2546E-10;9.432E-09;4.5714E-11;2.7556E-09;7.7486E-10;8.9615E-10;1.1853E-08;6.5411E-08;1.825E-09;3.1201E-09;2.4757E-09;2.1043E-08;6.3383E-08;1.5302E-08;1.2436E-08;1.5694E-11;2.9558E-09;8.87E-10;3.1082E-10;2.4906E-08;6.422E-10;6.4892E-10;1.8792E-08;2.1177E-08;1.1492E-07;2.0713E-08;8.7541E-09;3.2972E-09;5.1852E-08;3.618E-10;2.2539E-09;6.9322E-09;3.6241E-10;1.3609E-10;6.4664E-09;4.3699E-09;1.6757E-09;1.5101E-08;3.4979E-10;1.5777E-08;4.0598E-08;1.0448E-09;3.0278E-09;1.326E-08;2.9589E-11;3.161E-08;2.3021E-08;8.2346E-08;1.4222E-10;3.8165E-08;6.7435E-08;9.2963E-09;1.1591E-08;1.6334E-08;5.4764E-09;3.5143E-09;1.3383E-08;3.2257E-08;1.0281E-08;1.9936E-09;4.842E-10;1.4266E-08;5.1714E-09;2.4541E-08;2.3455E-09;4.9208E-09;1.7963E-09;3.3513E-09;2.1242E-09;5.4652E-08;2.4928E-08;8.8734E-10;3.0262E-08;2.0419E-08;2.5522E-09;2.483E-09;3.6665E-08;1.2038E-07;7.6816E-11;8.5736E-09;2.0062E-09;4.2681E-08;1.4339E-08;5.2168E-09;1.5315E-11;1.2351E-09;2.0442E-10;2.1059E-08;9.6354E-09;1.2831E-07;1.1225E-08;1.5414E-09;1.0757E-08;9.2201E-09;7.0224E-09;4.1345E-10;4.4648E-08;0.11102;0.44443
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;140.84;15.238;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);3.965E-05;0.15475;0.08689;0.080653;1.6E-05;0.15688;0.14064;0.050124;0.1575;0.12622;0.00038762;0.00019825;9.333E-06;0.00018934;1.2588E-05;1.0362E-05;0.00026715;0.0017566;9.0543E-05;0.00038912;9.6689E-05;9.1636E-05;0.00095508;0.00017743;0.0011456;0.00098612;0.0020128;0.00018799;0.00066723;0.0019853;0.00082708;0.0023262;9.2364E-05;0.00019694;0.00048146;1.7548E-06;1.0505E-05;1.1978E-07;0.0001718;1.8095E-05;0.00020146;0.0015443;3.1378E-05;0.00084169;0.0012909;0.00090848;0.0031529;0.00014168;2.3905E-05;0.00012601;7.7018E-05;0.0014118;0.00015792;6.5877E-06;0.00024219;0.00011265;0.0001116;0.0001197;0.0010806;0.0014901;0.00065194;0.00018212;5.929E-05;1.2229E-06;0.00045116;6.039E-05;0.00043283;2.606E-07;0.00025545;0.00015795;0.00012593;0.00013766;0.00067443;3.5461E-05;6.8608E-05;0.00022802;0.0001599;3.301E-09;0.00017731;1.4007E-05;0.00058944;0.00080895;2.7776E-05;0.0015407;0.00039166;0.00010717;3.6011E-05;6.6704E-05;0.0014632;1.8913E-05;0.00095943;8.8187E-05;0.00076438;2.4558E-08;1.231E-05;6.2154E-05;0.001295;8.6209E-07;2.4533E-07;1.677E-05;3.891E-07;5.5324E-06;0.00043147;0.00054329;1.869E-07;7.4541E-06;0.00048828;0.00018693;0.00012202;1.494E-05;0.0015069;0.00022191;0.00075913;4.3258E-06;1.1423E-05;0.00017819;0.00055185;0.00019852;9.0761E-05;2.0711E-05
2;141.6;15.319;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);3.4455E-05;0.15502;0.080132;0.075533;4.7278E-06;0.15503;0.15469;0.054688;0.15492;0.12625;1.4935E-06;3.3757E-06;0.0001898;0.0003712;9.3698E-05;3.636E-05;0.0015417;0.0011842;9.2598E-06;0.00036073;0.00020579;0.00063361;2.7659E-07;0.00064447;2.0175E-07;0.00011643;8.1256E-07;0.00081976;0.001919;0.00013435;0.0004981;1.8176E-05;5.1604E-05;0.00016911;0.00021359;0.00057151;0.00065185;6.4763E-06;0.0001071;0.00092094;6.203E-05;2.9396E-05;0.0004501;0.00069917;6.0275E-06;0.00014845;2.8694E-05;0.00049093;0.0023195;0.00018868;0.00075176;8.6677E-06;4.4387E-05;8.3453E-05;3.4375E-08;0.0018209;1.7522E-06;7.352E-06;3.0531E-07;0.00088159;5.543E-05;0.00038811;1.9678E-05;1.9538E-05;8.1778E-07;0.00028041;0.00033274;0.00042642;0.00068296;1.4556E-05;7.5214E-05;0.00073433;0.00012104;0.002087;3.2384E-05;1.8767E-05;7.7787E-05;0.0010193;0.0001072;0.00039546;5.1322E-05;0.00065181;0.00035909;0.00034734;9.862E-05;0.0022994;0.00011778;0.00067119;4.8266E-07;0.00044248;0.00019168;0.0018322;2.3158E-05;0.00064166;0.00021693;2.9511E-06;0.00041876;2.8848E-06;0.00076943;7.4673E-05;0.0018521;0.00029889;0.00035954;4.4696E-05;0.00024444;1.2477E-05;7.7036E-06;0.00045462;0.00031993;1.3557E-05;0.00025513;0.0013505;0.00011931;8.5471E-05;9.859E-06;0.00023965;0.0022813;0.0001242;2.2192E-05;7.5767E-06
3;145.62;15.754;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.059065;1.6728E-05;1.5214E-05;0.074436;0.00022262;0.20711;0.06537;0.048937;0.18447;0.16277;0.0019482;1.1715E-06;8.4202E-05;0.0031256;0.002838;0.0011093;1.7288E-05;0.0016797;1.5369E-05;0.00010512;2.6712E-05;0.0026887;1.6195E-05;0.00042074;0.00046866;0.00069116;1.3017E-06;0.00018277;0.0012048;5.787E-07;1.1542E-05;0.00062047;0.00075298;0.0010509;0.0015925;0.00034506;0.0018141;2.5426E-09;0.0005991;8.3852E-06;0.00039966;0.0042481;2.3788E-08;1.3897E-05;0.0023361;1.2046E-05;0.0023263;3.8994E-07;0.0053461;0.00043242;1.227E-05;0.00060334;0.00079531;0.00037334;0.0027407;0.0004178;0.0003021;3.8581E-06;7.0675E-06;0.0025712;3.3412E-05;1.6579E-05;0.0022083;7.1544E-05;0.0016516;8.2936E-05;0.00086283;0.00028146;0.0016753;4.0132E-05;0.000182;0.00032497;0.0015468;0.0039486;5.9411E-07;0.002001;1.2275E-07;0.0005097;0.00029303;0.0001406;8.8472E-05;7.5451E-05;2.8221E-05;0.0028426;9.3935E-05;0.00071543;4.0825E-05;0.00022765;1.2433E-05;0.00051541;0.00091872;0.00044236;0.00014022;0.0021962;0.00028674;6.3986E-08;8.8368E-05;1.0208E-06;0.00085181;0.00028862;8.0119E-05;0.0037832;0.0002775;0.0020718;0.00065305;0.00055805;5.7301E-06;8.3401E-05;0.00092434;0.00032242;0.0017842;1.3182E-06;0.0012118;0.00019057;0.00011131;9.0136E-05;0.00044419;1.6476E-05;8.2858E-05;0.1128
4;134.98;14.604;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.11361;3.2527E-05;0.10167;0.10753;0.00045855;0.16;0.14092;0.056721;0.16055;0.12197;0.00025327;0.0018626;3.7093E-06;0.0020995;0.0019604;1.6152E-05;4.8327E-07;0.00019504;0.00065246;0.00082829;5.7229E-05;0.0003729;5.8433E-09;2.3226E-05;0.0001713;0.0019846;3.8291E-05;0.00012781;8.1064E-05;0.00047348;1.3211E-05;0.00050209;0.00048762;1.3802E-06;0.001212;0.00032477;5.0236E-05;0.00019996;0.00039528;8.0184E-05;3.6921E-05;0.00075558;5.717E-05;7.6839E-05;0.0002424;0.0002135;0.00027335;0.00045043;8.0065E-07;3.3744E-07;0.00059939;9.8195E-07;1.7084E-05;0.00017579;0.00045684;0.00062376;0.00017066;0.00018142;0.00029465;0.00038125;4.0075E-06;0.00049283;0.00022286;0.00030738;5.897E-06;0.00081444;0.00012742;0.00018745;0.00051267;0.00029356;0.00025733;1.8158E-05;7.6693E-06;0.00016779;0.00014427;0.0016563;3.1593E-06;0.00040658;7.8248E-05;0.0012012;7.1616E-05;0.00037612;0.00023201;3.9497E-06;0.0028556;0.00062853;6.8104E-05;3.1618E-05;0.00030007;1.0537E-06;6.449E-05;3.3628E-06;0.00096979;3.7189E-05;0.00088982;0.00016;0.00016091;5.4399E-05;1.8008E-05;0.00013428;6.7597E-06;3.802E-06;0.00020259;6.5479E-05;1.3353E-08;0.00037671;0.0001666;0.00045828;4.6086E-05;0.00059228;0.00038588;9.7229E-05;2.6152E-05;2.6236E-06;1.332E-06;4.4092E-05;0.00045048;0.00010353;2.0274E-05;3.8822E-05
5;131.54;14.231;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.10864;0.00060728;4.7327E-05;0.10281;0.0014349;0.15956;0.13073;0.062595;0.15955;0.13219;0.00040606;0.00027868;0.00028584;0.00077444;0.00029517;2.006E-06;0.00030707;8.3016E-06;0.00015746;3.3578E-05;0.00068481;8.5889E-06;3.4236E-05;3.3253E-06;0.00060076;5.6089E-05;0.00029132;0.0004963;0.00019117;0.0019102;2.1283E-05;0.00066074;1.0845E-06;0.0012286;0.00043927;0.00052991;7.845E-06;0.00064459;3.1433E-06;0.00020425;0.00027755;0.0005043;2.3523E-05;3.9737E-05;3.8392E-05;0.00015002;0.00031544;1.6342E-05;0.00018899;0.00010159;6.9782E-06;0.00084601;7.1052E-05;0.0026647;0.00055168;0.00016914;0.00081772;2.1445E-06;0.00047423;0.00042186;4.3027E-05;9.2118E-05;0.0025776;0.002621;7.5187E-05;0.00026926;0.00075982;0.00014344;7.8964E-05;5.911E-05;0.00013675;1.9767E-05;0.00088191;9.9418E-05;1.7754E-05;4.3979E-05;4.8002E-05;0.0005388;0.00035979;2.4222E-05;0.00051599;3.4224E-05;3.2492E-05;3.0251E-05;0.00012383;0.00029719;0.00028961;0.00024963;3.993E-05;8.7163E-06;0.0006178;1.2072E-05;6.8999E-05;0.00010672;3.3549E-06;3.7115E-06;0.001737;1.1009E-08;0.00028065;0.00078303;6.8749E-06;2.9346E-07;0.0010065;0.0013099;0.00011445;0.00014038;0.0027041;4.4028E-06;8.1968E-06;0.0010106;1.9059E-08;0.00015618;1.3555E-06;0.002433;4.6586E-06;9.6586E-05;0.0035277;1.1238E-07;0.00023145;0.096707
6;142.05;15.369;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.00056631;0.1453;5.7417E-05;0.08068;0.0015241;0.161;0.1405;0.049521;0.15925;0.12638;9.9265E-05;0.00028509;0.00064275;0.00033378;0.00088181;2.5528E-05;3.1953E-05;2.5518E-05;4.9145E-07;2.2405E-05;7.6652E-05;0.00137;0.00013687;0.00061118;0.0032387;0.00010253;1.1713E-05;3.6554E-05;0.00017741;1.139E-06;0.00095921;9.8329E-05;0.00014341;0.00019504;0.00010607;0.0014644;1.0047E-06;0.00019739;0.00013129;2.2122E-05;0.00087864;0.00026916;0.0014751;0.00026731;2.1737E-05;0.00017115;0.00048623;3.7821E-05;0.00018009;3.308E-06;0.00037153;1.2229E-06;6.8625E-05;3.1753E-07;0.00011793;5.2517E-06;8.3454E-05;0.00018047;0.00014058;3.6456E-07;0.0011419;0.00085818;0.00034285;5.4344E-07;7.4733E-06;0.00091865;0.0013763;3.0969E-05;3.5674E-05;0.00029651;0.0010974;0.00048371;4.8118E-05;0.00029449;0.00067865;1.2486E-05;1.7999E-05;0.00029593;0.00096792;0.00058712;9.827E-06;0.0017382;3.0962E-06;1.9044E-05;0.0019467;9.7388E-05;3.1653E-05;1.1269E-05;1.0661E-05;3.584E-05;4.6243E-06;6.739E-06;0.00075064;0.00059367;1.0727E-05;0.00093291;0.0014938;9.8264E-05;0.00040092;0.00049566;0.00019504;0.00096992;8.0117E-05;0.00025797;0.004231;0.00055175;0.0029057;8.5076E-06;0.00027586;0.00021838;4.0224E-05;0.00031733;0.00043319;4.1096E-05;4.238E-05;8.8209E-05;0.0018707;0.0021149;5.0644E-07;0.08621
7;146.75;15.877;3;1;0.25;150;175;Euclidean(MinimumTimesMedian);0.00051341;0.12152;0.00020118;0.088148;0.00098496;0.18779;0.074183;0.013826;0.18317;0.14758;0.001413;7.2303E-05;0.00077299;0.00050992;0.00030053;0.00042805;2.4566E-06;7.1588E-05;4.6958E-05;0.0021118;8.5948E-05;3.9379E-05;4.6444E-08;3.2973E-05;0.00091374;4.5178E-05;0.00096324;0.002144;5.3464E-05;0.00032347;0.00059135;0.00025078;3.7238E-05;0.00087399;0.00069216;0.00026159;0.0013146;0.0010879;0.001073;9.3812E-05;3.2235E-06;0.0018836;0.00020703;2.6349E-06;0.00015705;0.00031089;8.3777E-05;0.00031933;0.00015353;2.9699E-05;0.0018462;0.00032791;0.00026956;2.9272E-05;1.5974E-05;0.0005485;0.0038953;6.6073E-05;0.00012574;2.7489E-05;0.0016723;0.00080185;0.00071152;0.0023296;5.0619E-05;0.00038588;0.00067958;0.0020989;0.00037968;4.1406E-07;3.9771E-05;0.00017809;0.00028475;0.0022316;4.5139E-06;0.00035937;3.9703E-05;0.00012008;0.00076371;0.0017602;0.0050764;0.00099838;0.0022052;0.00023908;2.4848E-05;0.00014122;4.8906E-06;0.0015979;0.0015415;0.0020975;0.0015508;0.0026034;0.0014308;0.0030484;0.00011175;0.00044935;3.501E-05;9.2013E-05;0.0013857;1.0407E-06;2.7053E-07;0.00026511;0.00030479;7.3473E-06;9.2219E-05;1.8811E-05;0.0038073;0.00030538;3.7343E-05;0.0055945;0.0014425;0.0004645;6.8336E-05;0.00052432;0.0010585;0.00049604;0.00041398;6.6373E-05;7.5229E-05;0.1006
