TITLE;Differential evolution variants
FOCUS ON;
EXPERIMENT TYPE;DEVariantsOfDistances
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
type;;;;;;;;;RandomNormal;RandomUniform;RandomNormal;RandomNormal;RandomNormal;RandomUniform;RandomWeibull;RandomWeibull;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomWeibull;RandomWeibull;RandomUniform;RandomNormal
p1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
p2;;;;;;;;;15;10;10;10;10;5;0.2;5;5;5;5;5;5;5;5;0.2;5;1;1
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;4.9654;4.5747;4.3558;1.9838;8.6412;2159.9;2.0611;1.6541;1.5063;0.5515;0.83073;896.56
PCA;20.066;7.2173;5.5909;0.87573;4.8961;8728.7;17.622;4.6475;3.7073;0.48488;1.7976;7665.4
PCA
weights;;;;;;;;;0.084317;0.00039856;0.028742;0.042297;0.030575;7.8591E-05;0.69017;1.817E-06;0.0012116;0.0013802;0.00089366;0.0025761;0.0013261;0.00076654;0.001348;0.11313;5.4118E-06;8.4196E-06;6.7535E-06;0.00010345;0.00011236;5.5716E-05;7.0581E-05;5.2678E-05;6.162E-05;2.6767E-05;4.8845E-05;5.0581E-05;9.9625E-05;8.4072E-05
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;4.5277;22.482;3;1;0.25;150;175;Manhattan(Average);5.0183E-08;6.9688E-08;1.4348E-09;6.7572E-09;3.4931E-07;3.8727E-08;1;7.526E-11;1.6021E-08;1.2555E-09;2.5768E-09;2.9576E-08;1.3687E-07;7.2074E-08;3.255E-08;5.1276E-09;6.1378E-09;1.3108E-07;3.7732E-09;5.7178E-09;2.7012E-08;3.229E-09;1.9653E-09;1.039E-07;5.9854E-08;3.8111E-08;2.0592E-11;4.346E-09;1.2504E-08;8.4808E-09
2;4.5277;22.482;3;1;0.25;150;175;Manhattan(Average);3.5136E-08;1.1329E-09;4.3671E-09;5.2891E-07;3.2533E-09;1.0738E-09;1;6.6322E-10;1.5182E-07;7.1085E-08;2.0766E-09;4.3505E-09;4.2332E-08;2.5372E-08;6.297E-08;1.8247E-09;5.2279E-08;9.6734E-09;3.515E-08;3.7591E-10;6.1886E-08;1.8935E-09;7.7078E-08;4.2758E-08;2.3378E-07;1.0231E-07;3.8682E-08;2.9834E-08;4.6549E-08;1.5073E-08
3;4.5277;22.482;3;1;0.25;150;175;Manhattan(Average);2.4234E-09;5.5876E-09;3.872E-08;4.6773E-09;3.2852E-08;2.581E-09;1;3.4528E-10;7.4811E-09;1.6042E-08;8.9935E-11;1.1376E-08;2.9827E-08;9.6006E-10;4.8699E-09;3.6722E-08;8.5162E-09;4.9786E-08;3.3298E-09;6.1823E-08;1.8199E-10;1.2275E-08;1.0628E-07;9.5771E-09;7.4549E-08;2.8001E-09;6.1156E-10;8.713E-11;2.3452E-08;4.3523E-08
4;4.5277;22.482;3;1;0.25;150;175;Manhattan(Average);2.3115E-08;4.1059E-08;2.7045E-07;5.5687E-09;7.9853E-10;6.1502E-09;1;2.1702E-11;2.1544E-08;7.7779E-09;1.0589E-08;2.0325E-09;1.016E-08;6.2528E-10;2.0306E-10;5.9294E-09;6.3802E-09;6.0508E-09;2.065E-09;3.1641E-08;3.1206E-12;1.082E-08;4.4824E-10;3.7541E-08;3.1103E-08;2.2882E-10;2.0336E-10;4.7011E-09;7.3359E-09;6.1301E-08
5;4.5277;22.482;3;1;0.25;150;175;Manhattan(Average);6.2407E-08;1.2474E-08;7.4789E-09;7.1886E-08;9.7718E-09;1.8148E-08;1;1.1378E-10;1.4228E-10;1.8039E-08;9.2381E-10;1.9706E-08;4.611E-13;3.3035E-09;4.2111E-09;9.8707E-11;1.0394E-08;1.6761E-08;7.5972E-11;2.1364E-08;5.9134E-10;9.0122E-09;1.7205E-09;6.1471E-10;2.0833E-08;8.6748E-10;3.0247E-09;1.3247E-08;1.4936E-09;5.5305E-08
6;4.5277;22.482;3;1;0.25;150;175;Manhattan(Average);7.744E-09;3.509E-09;4.158E-09;5.3338E-09;3.7259E-09;3.5693E-10;1;9.2091E-10;1.1989E-09;3.2594E-09;9.4173E-09;2.3444E-10;3.7252E-10;3.4725E-08;5.71E-11;1.0512E-11;3.0355E-09;8.4766E-11;1.1838E-08;8.1633E-09;1.1687E-08;9.4208E-11;3.4385E-11;3.3306E-08;1.7904E-08;1.6935E-08;1.1939E-08;4.0184E-10;2.8507E-09;1.1868E-08
7;4.5277;22.482;3;1;0.25;150;175;Manhattan(Average);2.5591E-07;1.7706E-09;2.1211E-10;3.8273E-09;4.1653E-08;9.1989E-10;1;3.3994E-10;6.0416E-09;4.0722E-09;3.0604E-09;5.1648E-08;8.8036E-10;9.0828E-10;9.398E-09;2.4052E-08;4.0742E-09;3.4663E-08;9.9975E-09;4.7869E-08;3.43E-08;4.748E-11;2.6475E-08;6.2246E-09;2.3869E-09;1.7608E-09;1.0908E-08;5.8158E-09;1.1998E-08;2.8325E-08
