TITLE;Differential evolution variants
FOCUS ON;
EXPERIMENT TYPE;DEVariantsOfDistances
PARAMETERS
normalization;Center
pcaRecompositionThreshold;0.95
component;;;;;;;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
type;;;;;;;;;RandomNormal;RandomUniform;RandomNormal;RandomNormal;RandomNormal;RandomUniform;RandomWeibull;RandomWeibull;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomNormal;RandomWeibull;RandomWeibull;RandomUniform;RandomNormal
p1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
p2;;;;;;;;;15;10;10;10;10;5;0.2;5;5;5;5;5;5;5;5;0.2;5;1;1
RESULTS
COMMON
distance
which;Manhattan(Average);Manhattan(GeometricAverage);Manhattan(Median);Manhattan(Minimum);Manhattan(MinimumTimesMedian);Manhattan(Summation);Euclidean(Average);Euclidean(GeometricAverage);Euclidean(Median);Euclidean(Minimum);Euclidean(MinimumTimesMedian);Euclidean(Summation)
plain;6.2561;4.101;2.9329;1.5533;4.5557;6193.5;3.5616;1.3852;0.81988;0.32934;0.27002;3526
PCA;119.03;10.107;7.087;0.00415;0.029411;1.1784E+05;104.49;8.9587;6.3485;0.001892;0.012011;1.0345E+05
PCA
weights;;;;;;;;;0.00028014;3.5034E-06;0.00010047;0.00012355;1.61E-05;3.5185E-07;0.65366;2.2559E-08;2.018E-05;1.1698E-05;2.329E-05;1.4349E-05;7.7987E-06;4.8864E-06;6.0127E-06;0.34571;2.5673E-09;4.0313E-08;8.8312E-07;6.0883E-09;2.0499E-07;1.8942E-07;1.2445E-06;9.1508E-07;1.2805E-06;4.9454E-07;3.4142E-08;2.2974E-07;3.3491E-08;1.4263E-06;1.1945E-06;2.3102E-07;3.8071E-07;4.4852E-07;1.2084E-08;1.8366E-06;3.6475E-07;8.8008E-08;1.0149E-07;5.498E-07;2.7344E-08;7.8073E-08;5.391E-08;4.8283E-07;1.2975E-07;6.5353E-07;8.0659E-08;5.1359E-07;4.8581E-08;1.4216E-07;1.6767E-07;5.4231E-07;3.243E-07;5.1077E-07;6.8697E-07;2.5179E-07;2.4077E-07;5.3355E-07;3.373E-07;3.5505E-08
differential evolutions parameters, by distance type
i;dDE / dP;distance;type;parentWeight;crossover;population;iterations;distance;weights ->
1;21.601;135.14;3;1;0.5;150;175;Manhattan(Average);5.3715E-08;6.4656E-09;3.3086E-07;1.6455E-11;1.7511E-07;2.0464E-09;1;3.7487E-07;1.6606E-08;1.1573E-07;2.2731E-08;1.5103E-09;9.9356E-09;6.373E-09;5.9935E-08;7.9953E-09;8.3895E-12;1.0094E-07;1.1746E-09;7.671E-12;6.3019E-08;1.9168E-07;4.2334E-09;9.0772E-09;1.1984E-08;5.138E-09;1.4513E-10;6.6859E-09;3.1464E-08;2.3989E-09;2.3277E-08;2.5798E-08;2.0809E-08;8.4289E-08;1.7761E-08;1.4439E-07;9.0771E-09;1.7852E-07;7.2637E-12;2.7918E-09;8.5789E-09;5.5376E-07;1.4911E-08;9.6452E-09;7.8873E-11;8.485E-10;2.1862E-07;2.1275E-07;2.7593E-08;5.9525E-09;6.4486E-08;1.5462E-08;2.7293E-09;1.2046E-09;1.286E-07;1.3378E-07;2.3498E-09;1.4651E-08;4.3672E-08;6.6061E-08
2;17.722;110.87;3;1;0.5;150;175;Manhattan(Average);7.2245E-08;4.7476E-09;1.8802E-08;9.0229E-07;2.8621E-09;6.5181E-08;0.81216;1.4059E-07;6.6488E-08;0.18784;1.0438E-08;9.922E-08;5.7976E-07;2.9616E-07;2.0593E-07;1.0306E-06;1.4282E-08;5.7254E-07;1.2248E-07;3.289E-08;3.1467E-08;4.7677E-08;1.0617E-09;1.1529E-10;5.8604E-09;2.6459E-08;6.605E-10;2.675E-08;3.3325E-08;5.1538E-09;5.6856E-07;5.8964E-08;3.1118E-08;3.3049E-09;3.4004E-08;7.9803E-12;2.3693E-09;1.0201E-06;6.9673E-08;8.9467E-08;8.2082E-09;6.7185E-08;6.9828E-09;6.986E-09;1.9267E-07;4.7031E-11;4.7876E-09;7.5015E-08;6.1763E-08;2.7075E-08;8.0653E-09;5.4404E-08;7.412E-08;1.6583E-10;2.2854E-07;1.1144E-07;2.4372E-07;8.3117E-08;2.353E-07;3.3793E-08
3;21.512;134.58;3;1;0.5;150;175;Manhattan(Average);4.2519E-07;1.1949E-07;2.0338E-09;1.1008E-07;1.746E-08;7.6361E-08;0.99585;7.499E-08;9.0448E-11;6.9117E-08;2.3053E-07;2.8365E-08;3.471E-07;1.7131E-07;1.1319E-08;6.1866E-07;0.0041193;6.8338E-11;2.4253E-07;2.1767E-08;3.898E-08;6.1384E-07;2.2406E-09;1.3152E-07;1.2426E-08;2.0571E-08;1.078E-08;5.8723E-09;2.0195E-07;7.7033E-08;6.9027E-09;1.5484E-07;1.8351E-08;7.821E-08;1.4919E-08;4.7142E-12;1.5639E-09;4.7272E-09;2.2028E-09;1.1096E-07;2.0654E-10;3.2858E-07;2.6185E-05;1.1576E-08;7.6098E-08;6.0965E-08;1.7765E-07;6.1194E-08;4.486E-08;2.127E-07;3.0327E-11;2.0323E-08;4.5562E-09;1.782E-08;5.112E-07;4.1568E-08;1.503E-08;9.2807E-08;3.2121E-09;3.6604E-09
4;18.211;113.93;3;1;0.5;150;175;Manhattan(Average);2.0881E-08;4.5033E-09;2.7061E-07;2.1291E-09;1.2313E-07;9.2881E-09;0.84282;3.2045E-07;3.8842E-08;1.4546E-10;1.8767E-09;6.3826E-09;2.0051E-07;6.5873E-11;3.0512E-08;3.1576E-07;0.15667;1.3612E-06;8.829E-08;7.1117E-09;5.5656E-08;1.2847E-07;1.9639E-09;5.6686E-10;9.4693E-08;2.8663E-09;2.8106E-08;1.0404E-11;7.6435E-09;1.455E-07;1.3069E-07;4.0499E-07;1.1841E-07;6.0049E-08;2.6576E-09;1.7858E-08;3.9604E-10;2.7952E-07;5.774E-08;5.2587E-08;4.3527E-08;1.3189E-07;2.1212E-08;1.1824E-07;4.2987E-08;1.1271E-08;7.2917E-09;7.1793E-09;3.2692E-07;3.7283E-08;5.7466E-09;4.3603E-08;7.3551E-08;2.6637E-10;2.3194E-08;1.0703E-08;1.003E-07;0.00049868;5.5414E-09;1.8168E-09
5;8.0312;50.244;3;1;0.5;150;175;Manhattan(Average);6.554E-11;0.073446;2.5989E-10;1.1438E-10;2.0419E-11;1.5475E-05;0.22086;2.5889E-11;7.2683E-11;5.2417E-11;7.0985E-11;1.3264E-11;5.4954E-10;2.875E-11;2.7248E-13;0.22086;1.8572E-13;1.6111E-12;0.018809;8.5275E-12;8.8601E-11;0.049613;4.8197E-11;6.4161E-11;1.4423E-10;2.3702E-10;3.7233E-11;0.0083824;0.00047817;0.070131;0.02373;4.8598E-11;0.0043266;4.903E-11;0.020156;3.9979E-11;1.4839E-12;0.044949;0.028941;6.1653E-11;0.0034536;3.4007E-11;3.2648E-12;0.054555;9.9261E-11;0.0083177;6.9954E-14;4.0166E-10;1.6262E-10;9.5217E-12;3.1349E-11;1.9132E-12;9.2225E-12;4.0398E-07;4.1311E-10;8.3684E-11;0.0462;0.014253;0.057068;0.031462
6;21.601;135.14;3;1;0.5;150;175;Manhattan(Average);2.9617E-07;1.6496E-09;1.473E-07;1.0348E-08;2.9642E-07;5.0152E-07;1;3.2273E-10;8.2424E-09;8.7601E-09;1.5313E-08;4.8641E-10;5.114E-09;6.0612E-08;4.1981E-08;3.5452E-08;2.4079E-08;2.3681E-07;3.6664E-09;1.7124E-07;2.6812E-07;2.483E-08;1.6206E-10;1.5328E-07;9.3207E-09;4.1313E-08;2.7109E-08;8.2558E-09;1.2685E-07;9.7207E-10;2.6152E-08;2.7622E-08;1.142E-08;6.8572E-09;1.5156E-09;7.3959E-08;1.0427E-07;6.23E-08;5.6708E-08;1.6345E-08;1.4488E-09;3.4848E-10;5.2459E-09;7.3962E-08;1.7862E-09;2.6314E-08;9.6308E-08;1.5839E-08;2.2545E-08;2.9933E-08;8.0987E-11;1.0398E-07;1.0161E-08;9.4375E-10;8.3547E-08;5.0503E-09;1.4229E-07;1.1323E-08;7.8017E-11;5.2134E-08
7;21.601;135.14;3;1;0.5;150;175;Manhattan(Average);1.422E-07;2.7019E-08;7.623E-08;1.3129E-08;1.7169E-09;3.3281E-08;0.99999;9.4113E-08;5.6019E-10;2.7111E-09;4.5306E-08;6.4962E-09;3.6733E-14;3.3589E-08;6.3832E-10;1.0823E-08;2.286E-08;1.7425E-09;8.7901E-09;8.2523E-10;1.4869E-09;1.1852E-08;3.1266E-08;1.1736E-11;6.4581E-10;3.2028E-08;1.3897E-09;6.3468E-08;7.1443E-09;1.647E-09;2.1495E-08;4.7313E-09;2.4817E-08;1.4373E-09;3.2127E-09;1.0847E-08;3.8808E-08;1.3835E-09;5.3475E-09;1.5485E-09;3.6202E-08;1.5799E-08;1.2667E-08;1.2397E-07;8.4203E-09;1.5872E-08;4.7802E-08;7.3784E-09;3.6883E-09;1.1683E-05;1.7852E-10;6.2193E-08;2.776E-09;2.0441E-10;2.5044E-08;6.7895E-10;1.8005E-09;6.4809E-13;2.7068E-09;4.9088E-10
